Donor_ID,Chromosome,Loc_start,Loc_end,Total_CN,Major_CN,Minor_CN
DO46400,1,2471373,6885002,4,3,1
DO46400,1,73314539,92318826,5,4,1
DO46400,1,94619996,111376467,5,4,1
DO46400,4,27500,402810,2,1,1
DO46400,4,4519375,40687051,2,1,1
DO46400,4,40880511,48199999,2,1,1
DO46400,4,52700000,53776758,2,1,1
DO46400,4,54325444,57869984,2,1,1
DO46400,4,77618309,83948183,2,1,1
DO46400,4,83972727,92099734,2,1,1
DO46400,9,784396,44777975,3,2,1
DO46400,9,66664202,89778632,2,1,1
DO46400,9,89802779,100941754,2,1,1
DO46400,9,101077135,112400883,2,1,1
DO46400,9,112568095,124816075,2,1,1
DO46400,9,124948365,131157013,2,1,1
DO46400,10,78159671,79065405,4,2,2
DO46400,10,127154741,135389924,3,2,1
DO46400,11,742317,5299032,2,1,1
DO46400,11,5341973,12858034,2,1,1
DO46400,11,13207997,14406840,3,2,1
DO46400,11,14406841,34182963,2,1,1
DO46400,11,35149036,37060402,2,1,1
DO46400,12,39926332,48154565,3,2,1
DO46400,12,52613815,53284166,3,2,1
DO46400,12,58233026,75503001,3,2,1
DO46400,12,82268987,108815271,3,2,1
DO46400,13,36004869,42725852,4,3,1
DO46400,13,46046065,63192301,4,3,1
DO46400,13,63214916,90630816,4,3,1
DO46400,13,90892842,93305105,4,3,1
DO46400,13,93306124,95879937,4,3,1
DO46400,13,96131002,113946650,4,3,1
DO46400,14,41874153,49994149,4,3,1
DO46400,14,78826368,78903798,5,3,2
DO46400,14,81488730,93580662,4,3,1
DO46400,14,95841988,102515074,4,3,1
DO46400,16,48844191,86243448,2,1,1
DO46400,16,86389240,88827200,2,1,1
DO46400,18,20562860,34280002,4,4,0
DO46400,18,34280003,57055710,3,3,0
DO46400,18,57055711,64113919,4,3,1
DO46400,18,64137804,76117000,4,3,1
DO46400,22,12200000,17899999,3,2,1
DO46400,22,30035505,30239698,4,2,2
DO46400,22,30239699,32890872,3,2,1
DO46400,22,38698604,39240287,3,2,1
DO46400,22,39240288,39800612,4,2,2
DO46400,22,39800613,42451971,3,2,1
DO46402,2,97733846,98919945,4,2,2
DO46402,2,103312606,106875801,4,2,2
DO46402,2,108803506,116586989,4,2,2
DO46402,2,116586990,116588601,4,2,2
DO46402,2,116588602,124413645,4,2,2
DO46402,2,125948845,138829751,4,2,2
DO46402,2,241405515,242951000,4,2,2
DO46402,3,96542726,115771514,6,4,2
DO46402,5,46100000,50699999,4,2,2
DO46402,6,29855801,58699999,6,4,2
DO46402,6,58700000,63299999,6,4,2
DO46402,6,63300000,68709418,6,4,2
DO46402,6,73726416,76639278,6,4,2
DO46402,6,76639279,76685460,7,4,3
DO46402,6,76779396,78988001,5,4,1
DO46402,6,78988002,91740299,5,4,1
DO46402,6,91740300,91745302,5,4,1
DO46402,6,91760552,105090251,5,4,1
DO46402,6,105090252,105905402,4,3,1
DO46402,6,111858834,114700789,5,4,1
DO46402,6,115470568,124530125,5,4,1
DO46402,6,124530126,125192761,7,4,3
DO46402,6,128828678,167120393,5,4,1
DO46402,6,167120394,168739783,4,4,0
DO46402,7,90493129,90800295,5,3,2
DO46402,11,81603813,83778677,4,3,1
DO46402,11,94782392,97431745,4,3,1
DO46402,11,97451119,111999152,2,1,1
DO46402,13,114142801,115169877,3,2,1
DO46402,16,88827201,90354752,4,2,2
DO46404,1,37590081,63326404,2,1,1
DO46404,1,63326405,121499999,2,1,1
DO46404,1,128900000,208717499,2,1,1
DO46404,2,45043,49186096,2,1,1
DO46404,2,49223883,53391340,2,1,1
DO46404,2,53391341,56410024,3,2,1
DO46404,2,56466049,66028383,3,2,1
DO46404,2,66028384,75940017,2,1,1
DO46404,2,96800000,103767454,2,1,1
DO46404,2,103767455,182920003,1,1,0
DO46404,2,195079899,209349964,2,1,1
DO46404,2,209385037,213737956,2,1,1
DO46404,2,213910015,242992447,2,1,1
DO46404,3,4773368,15889957,3,2,1
DO46404,3,17212500,25465777,4,3,1
DO46404,3,25465778,43012499,3,2,1
DO46404,3,43328276,43495009,1,1,0
DO46404,3,43495010,45849955,3,2,1
DO46404,3,45849956,59502376,2,1,1
DO46404,3,59529495,73639861,2,1,1
DO46404,3,93900000,113678968,2,1,1
DO46404,3,113678969,121709763,2,1,1
DO46404,3,121709764,122345628,1,1,0
DO46404,3,122345629,137669986,2,1,1
DO46404,3,137669987,156520592,1,1,0
DO46404,3,156520593,158191826,2,2,0
DO46404,3,158191827,158539072,3,3,0
DO46404,3,158539073,159258613,2,2,0
DO46404,3,159258614,161746116,1,1,0
DO46404,3,175964684,183257500,2,2,0
DO46404,3,183262748,198022429,2,2,0
DO46404,4,48200000,52699999,1,1,0
DO46404,5,60006,25841162,2,1,1
DO46404,5,33100032,46099999,2,1,1
DO46404,5,50700000,67299987,2,1,1
DO46404,6,212500,10989975,1,1,0
DO46404,6,10989976,58699999,2,1,1
DO46404,6,63300000,137587499,2,1,1
DO46404,6,138522500,162719948,1,1,0
DO46404,6,162892222,170932805,1,1,0
DO46404,7,69272500,95060312,1,1,0
DO46404,7,95060313,100280023,3,2,1
DO46404,7,100280024,119519995,2,2,0
DO46404,7,119860569,159138662,2,2,0
DO46404,9,10001,229148,1,1,0
DO46404,10,102500,11341631,3,2,1
DO46404,10,11341632,37999999,2,1,1
DO46404,10,43944681,52878969,2,1,1
DO46404,10,52878970,81285456,3,2,1
DO46404,10,81285457,81892678,1,1,0
DO46404,10,82013119,83633272,1,1,0
DO46404,10,83997500,135534746,1,1,0
DO46404,11,199492,27830012,1,1,0
DO46404,11,27830013,34917499,2,1,1
DO46404,11,34947500,51599999,2,1,1
DO46404,11,55700000,86810037,2,1,1
DO46404,11,86810038,87006094,1,1,0
DO46404,12,110107,831157,2,1,1
DO46404,12,24607038,33299999,2,1,1
DO46404,12,38200000,76052499,2,1,1
DO46404,14,19100000,20989928,2,1,1
DO46404,15,30791930,82659431,2,2,0
DO46404,16,117500,34599999,2,1,1
DO46404,16,38600000,59150470,2,1,1
DO46404,17,15222,22199999,1,1,0
DO46404,17,22200000,25799999,1,1,0
DO46404,19,28600000,59128982,1,1,0
DO46404,20,15799977,25599999,2,1,1
DO46404,20,25600000,29399999,2,1,1
DO46404,20,29400000,32852437,2,1,1
DO46404,20,32852438,36354707,1,1,0
DO46404,20,39560050,43372446,1,1,0
DO46404,20,46290038,46420389,1,1,0
DO46404,20,46420390,46630029,2,1,1
DO46404,20,47292874,48646178,1,1,0
DO46408,1,10001,28426433,2,1,1
DO46408,1,28445395,114636359,2,1,1
DO46408,1,114653452,116582554,2,1,1
DO46408,1,116791051,121499999,2,1,1
DO46408,1,201946883,202056797,3,2,1
DO46408,1,247247501,249250620,2,1,1
DO46408,2,48044,90499999,2,1,1
DO46408,2,90500000,96799999,2,1,1
DO46408,2,96800000,242999968,2,1,1
DO46408,3,110043,73442249,1,1,0
DO46408,3,73443594,75596311,3,2,1
DO46408,3,75596312,81482258,3,2,1
DO46408,3,81529654,87899999,2,1,1
DO46408,3,87900000,93899999,2,1,1
DO46408,3,93900000,136315192,2,1,1
DO46408,3,136589038,167911076,2,1,1
DO46408,3,168108050,192955927,2,1,1
DO46408,3,192955928,193069347,3,2,1
DO46408,3,193069348,197801649,2,1,1
DO46408,4,49230,34781862,1,1,0
DO46408,4,34781863,46791944,1,1,0
DO46408,4,46847570,48199999,1,1,0
DO46408,4,48200000,52699999,1,1,0
DO46408,4,52700000,99483022,1,1,0
DO46408,4,99837138,191154275,1,1,0
DO46408,5,38324691,46099999,2,1,1
DO46408,5,46100000,50699999,2,1,1
DO46408,5,50700000,79074256,2,1,1
DO46408,5,79074257,113589440,2,1,1
DO46408,5,113653743,125705453,2,1,1
DO46408,5,125705454,125705629,2,1,1
DO46408,5,125705630,163252793,2,1,1
DO46408,5,163375134,180715810,2,1,1
DO46408,6,39681,248135,1,1,0
DO46408,6,248136,31538386,1,1,0
DO46408,6,31538387,32687496,2,1,1
DO46408,6,32687497,58699999,2,1,1
DO46408,6,58700000,63299999,2,1,1
DO46408,6,63300000,108719278,2,1,1
DO46408,6,108719279,109036185,3,2,1
DO46408,6,109036186,120684213,2,1,1
DO46408,6,120778387,169945257,2,1,1
DO46408,7,40386,4945915,1,1,0
DO46408,7,5543957,19782377,1,1,0
DO46408,7,19782378,57999999,2,1,1
DO46408,7,61700000,104666259,2,1,1
DO46408,7,104666260,114071329,1,1,0
DO46408,7,114071330,158821400,2,1,1
DO46408,7,158821401,159056327,2,1,1
DO46408,8,179998,8127536,2,1,1
DO46408,8,8127537,8222724,3,2,1
DO46408,8,122691764,122716495,2,1,1
DO46408,9,211725,5571070,2,1,1
DO46408,9,5572849,5632169,5,4,1
DO46408,9,5632170,6628108,4,3,1
DO46408,9,6632020,43402499,2,1,1
DO46408,9,65607500,75819301,2,1,1
DO46408,9,75819302,75819659,2,1,1
DO46408,9,75819660,92858481,2,1,1
DO46408,9,92858795,113815467,2,1,1
DO46408,9,113815468,114852706,3,2,1
DO46408,9,114852707,125643454,2,1,1
DO46408,9,131509129,131938831,2,2,0
DO46408,9,131938832,135756058,3,2,1
DO46408,9,135758836,135933136,1,1,0
DO46408,9,135933137,140273200,3,2,1
DO46408,9,140273201,141050429,3,2,1
DO46408,10,565929,1547066,4,3,1
DO46408,10,42300000,81352454,1,1,0
DO46408,10,81352455,81423146,1,1,0
DO46408,10,81423147,89003930,1,1,0
DO46408,10,89003931,89628952,1,1,0
DO46408,10,90086390,116165302,1,1,0
DO46408,10,116165303,135236337,2,1,1
DO46408,11,20930362,51599999,2,1,1
DO46408,11,51600000,55699999,2,1,1
DO46408,11,55700000,65234406,2,1,1
DO46408,11,65281752,71977325,2,1,1
DO46408,11,71986000,72335634,3,2,1
DO46408,11,72335635,73075863,2,1,1
DO46408,11,73076157,121115216,1,1,0
DO46408,11,121115813,130503603,2,2,0
DO46408,11,130567685,134452200,2,2,0
DO46408,12,11653740,12729348,2,1,1
DO46408,12,12733753,33299999,2,1,1
DO46408,12,33300000,38199999,2,1,1
DO46408,12,38200000,53783907,2,1,1
DO46408,12,53783908,54729244,1,1,0
DO46408,12,54729245,59628759,2,1,1
DO46408,12,59639636,70307335,2,1,1
DO46408,12,70307336,70461779,3,2,1
DO46408,12,70461780,132349400,2,1,1
DO46408,12,132349401,133851894,2,1,1
DO46408,13,19500000,86653374,1,1,0
DO46408,13,86653375,86937215,1,1,0
DO46408,13,86937216,90131271,1,1,0
DO46408,13,90140302,114142800,1,1,0
DO46408,14,19121060,59115104,2,1,1
DO46408,14,59115105,74620202,2,1,1
DO46408,14,74620203,75335276,3,2,1
DO46408,14,75335309,106368400,2,1,1
DO46408,15,20700000,85005992,1,1,0
DO46408,15,85005993,86269112,2,1,1
DO46408,15,86269113,86269245,2,1,1
DO46408,15,86269246,100338800,2,1,1
DO46408,15,100338801,102531391,2,1,1
DO46408,16,84170,34173516,2,1,1
DO46408,16,46447500,88827200,1,1,0
DO46408,16,88827201,90122625,1,1,0
DO46408,17,20080,20870992,1,1,0
DO46408,17,22200000,25799999,1,1,0
DO46408,17,25800000,29437621,1,1,0
DO46408,17,29437622,29925434,1,1,0
DO46408,17,29925435,36357500,1,1,0
DO46408,17,36357501,40617338,1,1,0
DO46408,17,40617339,44257499,2,2,0
DO46408,17,44257500,78774600,2,2,0
DO46408,17,78774601,81195209,2,2,0
DO46408,18,76117001,78077247,1,1,0
DO46408,19,226776,8013889,1,1,0
DO46408,19,8013890,24399999,2,1,1
DO46408,21,38954695,43188815,1,1,0
DO46408,21,43361794,46937500,1,1,0
DO46408,21,46937501,48129894,1,1,0
DO46408,22,12200000,17899999,1,1,0
DO46408,22,17900000,49360875,1,1,0
DO46408,22,49687501,51304565,1,1,0
DO46412,1,36724098,37021677,3,3,0
DO46412,1,50107177,54953539,2,2,0
DO46412,1,55541345,72127800,2,2,0
DO46412,1,72127801,72131990,2,2,0
DO46412,1,72131991,84555760,2,2,0
DO46412,1,84555761,84565482,2,2,0
DO46412,1,84565483,96665160,2,2,0
DO46412,1,96743085,97988465,2,2,0
DO46412,1,97988466,98248685,1,1,0
DO46412,1,98248686,111890022,2,2,0
DO46412,1,111890023,112100004,3,3,0
DO46412,1,112100005,115888145,2,2,0
DO46412,1,115888146,116740039,3,3,0
DO46412,1,116740040,119945027,2,2,0
DO46412,1,153876122,155622537,3,2,1
DO46412,1,156024776,156469006,5,3,2
DO46412,1,173531400,174221612,3,2,1
DO46412,1,193174792,193381635,2,2,0
DO46412,1,247249601,249250620,3,2,1
DO46412,2,96800000,97898190,2,2,0
DO46412,2,98562534,99926629,2,2,0
DO46412,2,99973995,114912129,2,2,0
DO46412,2,114981627,118041204,2,2,0
DO46412,2,118093307,141598126,2,2,0
DO46412,2,142145808,190830036,2,2,0
DO46412,2,190830037,190986699,3,3,0
DO46412,2,190986700,202297430,2,2,0
DO46412,2,211166394,211300122,3,3,0
DO46412,2,231370737,231523412,3,3,0
DO46412,3,66661,34188850,2,2,0
DO46412,3,34254593,39952545,2,2,0
DO46412,3,40029633,43191278,2,2,0
DO46412,3,43282318,49372764,2,2,0
DO46412,3,49485947,72924636,2,2,0
DO46412,3,72924637,75469995,3,3,0
DO46412,3,75469996,75825847,3,3,0
DO46412,3,75825848,85113812,2,2,0
DO46412,3,85158029,87899999,2,2,0
DO46412,3,87900000,93899999,2,2,0
DO46412,3,93900000,112470412,2,2,0
DO46412,3,112470413,112471393,2,2,0
DO46412,3,112471394,113956082,2,2,0
DO46412,3,114219093,115919942,2,2,0
DO46412,3,115924777,115935295,2,2,0
DO46412,3,115935296,116052323,1,1,0
DO46412,3,116531592,116560562,1,1,0
DO46412,3,117066168,123595171,2,2,0
DO46412,3,123595172,123595438,2,2,0
DO46412,3,123595439,124385859,2,2,0
DO46412,3,124385860,124386169,2,2,0
DO46412,3,124386170,125192756,2,2,0
DO46412,3,125192757,125426330,3,2,1
DO46412,3,126660169,127183724,3,2,1
DO46412,3,127530215,127762568,2,2,0
DO46412,3,127762569,128997886,3,2,1
DO46412,3,128997887,129297511,4,3,1
DO46412,3,129297512,131298823,3,2,1
DO46412,3,131298824,131628404,4,2,2
DO46412,3,131628405,135729653,3,2,1
DO46412,3,135748722,137813497,3,2,1
DO46412,3,184445981,184466643,4,2,2
DO46412,3,184469298,184776314,4,2,2
DO46412,3,184781875,186769915,4,2,2
DO46412,3,186769916,186778756,4,2,2
DO46412,3,186778757,187029780,4,2,2
DO46412,3,188101001,188536025,3,2,1
DO46412,3,188968901,190392393,4,2,2
DO46412,3,190392394,190473487,4,2,2
DO46412,3,190473488,190827111,4,2,2
DO46412,3,194111264,194141885,6,4,2
DO46412,4,799220,8772981,3,2,1
DO46412,4,41215065,48199999,3,2,1
DO46412,4,48200000,52699999,3,2,1
DO46412,4,52700000,65723712,3,2,1
DO46412,4,65729532,69374101,3,2,1
DO46412,4,69673645,78702926,3,2,1
DO46412,4,78702927,78710326,3,2,1
DO46412,4,78710327,90929418,3,2,1
DO46412,4,90929419,91553725,4,3,1
DO46412,5,43969077,46099999,3,2,1
DO46412,6,180248,6872133,2,2,0
DO46412,6,6872134,6945234,3,3,0
DO46412,6,6945235,7109119,2,2,0
DO46412,6,7109120,30259746,4,4,0
DO46412,6,30259747,31567890,7,7,0
DO46412,6,56227407,58699999,2,1,1
DO46412,6,58700000,63299999,2,1,1
DO46412,6,63300000,76228931,2,1,1
DO46412,6,76228932,105516902,3,2,1
DO46412,6,105605117,108490010,3,2,1
DO46412,6,108490011,109764411,2,1,1
DO46412,6,109764412,110592344,3,2,1
DO46412,6,110592345,110876841,4,2,2
DO46412,6,110876842,116768445,3,2,1
DO46412,6,116768446,116791821,4,2,2
DO46412,6,116791822,120617492,3,2,1
DO46412,6,120639101,126450769,3,2,1
DO46412,6,126516495,126615466,3,2,1
DO46412,6,126630732,128166527,3,2,1
DO46412,6,128166528,128180834,3,2,1
DO46412,6,128180835,137548322,3,2,1
DO46412,6,137548323,138838475,4,3,1
DO46412,6,138838476,152764484,3,2,1
DO46412,6,152764485,157920991,2,1,1
DO46412,6,157920992,158433918,4,3,1
DO46412,6,158433919,164793842,2,1,1
DO46412,6,164793843,164871347,3,2,1
DO46412,6,164871348,170921585,2,1,1
DO46412,7,40386,4939515,2,2,0
DO46412,7,4948045,6837107,2,2,0
DO46412,7,7015360,12550017,2,2,0
DO46412,7,12685243,33074669,2,2,0
DO46412,7,33212926,39496079,2,2,0
DO46412,7,39559324,57999999,2,2,0
DO46412,7,61700000,77988925,2,2,0
DO46412,7,78058049,88578157,2,2,0
DO46412,7,99658451,99852415,3,3,0
DO46412,7,99852416,101700011,2,2,0
DO46412,7,109382254,109755293,2,2,0
DO46412,7,110302959,110437601,1,1,0
DO46412,7,110437602,111081677,2,2,0
DO46412,7,146249895,146579963,1,1,0
DO46412,8,142425,4833287,2,2,0
DO46412,8,4833288,4897985,1,1,0
DO46412,8,4897986,7025801,2,2,0
DO46412,8,8045115,21943003,2,2,0
DO46412,8,21943004,22062716,3,3,0
DO46412,8,22062717,24750751,2,2,0
DO46412,8,25078033,26459356,2,2,0
DO46412,8,26459357,26565606,3,3,0
DO46412,8,26565607,39230024,2,2,0
DO46412,8,39230025,43099999,2,2,0
DO46412,8,48715310,52528094,2,2,0
DO46412,8,52528095,76736006,3,2,1
DO46412,8,76749756,89717124,3,2,1
DO46412,8,89717125,89791077,2,2,0
DO46412,8,89791078,91720733,3,2,1
DO46412,8,91773511,100396180,3,2,1
DO46412,8,100711629,102306143,5,4,1
DO46412,8,102351081,120799541,3,2,1
DO46412,8,121242413,121389395,4,2,2
DO46412,8,121389396,122655107,3,2,1
DO46412,8,122655108,122746196,4,3,1
DO46412,8,122746197,126605247,3,2,1
DO46412,8,126605248,126898184,4,3,1
DO46412,8,126898185,129472056,3,2,1
DO46412,8,129472057,129598496,4,3,1
DO46412,8,129598497,130731622,3,2,1
DO46412,8,130731623,130731659,3,2,1
DO46412,8,130731660,131336420,3,2,1
DO46412,8,131336421,131337963,3,2,1
DO46412,8,131337964,141937364,3,2,1
DO46412,8,141937365,142251177,4,3,1
DO46412,8,142251178,145503836,3,2,1
DO46412,9,13090576,13233525,1,1,0
DO46412,9,27231895,27569941,1,1,0
DO46412,9,28732073,29235285,1,1,0
DO46412,9,32158482,35748926,2,1,1
DO46412,9,36084678,47299999,2,1,1
DO46412,9,50700000,77016035,2,1,1
DO46412,9,77016036,77095226,3,2,1
DO46412,9,77106587,77166360,3,2,1
DO46412,9,77166361,80841418,2,1,1
DO46412,9,80937371,101189703,2,1,1
DO46412,9,101261774,108585816,2,1,1
DO46412,9,108585817,108724205,1,1,0
DO46412,9,108724206,116057343,2,1,1
DO46412,9,116057344,116285102,3,2,1
DO46412,9,116285103,124275628,2,1,1
DO46412,9,124275629,124347680,3,2,1
DO46412,9,124347681,132122685,2,1,1
DO46412,9,132319550,132412890,3,2,1
DO46412,9,132412891,134255439,2,1,1
DO46412,9,140007123,140273200,2,1,1
DO46412,10,56629639,56864606,2,1,1
DO46412,10,74088690,77105744,4,2,2
DO46412,10,77325219,85851216,4,2,2
DO46412,10,85851217,94299238,3,2,1
DO46412,10,94299239,101366478,2,2,0
DO46412,10,101366479,102572593,3,2,1
DO46412,10,102755487,105086444,3,2,1
DO46412,10,105086445,106085099,2,2,0
DO46412,10,106085100,108180316,3,2,1
DO46412,10,108412242,109579748,3,2,1
DO46412,10,109579749,109688374,2,2,0
DO46412,10,109688375,110105235,3,2,1
DO46412,10,110105236,112325233,2,2,0
DO46412,10,112325234,112519936,3,2,1
DO46412,10,112769632,119006518,3,2,1
DO46412,10,119006519,119262506,2,2,0
DO46412,10,119571631,119718812,2,2,0
DO46412,10,119792472,120727519,2,2,0
DO46412,10,120727520,124430587,3,2,1
DO46412,11,196944,318102,3,2,1
DO46412,11,29472651,32933257,3,2,1
DO46412,11,32972973,34462343,3,2,1
DO46412,11,34765059,34915328,5,3,2
DO46412,11,34944744,36110793,3,2,1
DO46412,11,36111555,37033344,3,2,1
DO46412,11,37033345,37034394,3,2,1
DO46412,11,37053526,37550454,3,2,1
DO46412,11,37551411,42609373,2,1,1
DO46412,11,42628386,48243048,2,1,1
DO46412,11,50070431,50224357,3,2,1
DO46412,11,55700000,56731930,3,2,1
DO46412,11,56737273,62324485,3,2,1
DO46412,11,62385365,62742844,5,3,2
DO46412,11,62778879,66768624,3,2,1
DO46412,11,66981962,68857587,3,2,1
DO46412,11,68857588,69031213,4,3,1
DO46412,11,69031214,72687231,3,2,1
DO46412,11,72810408,78380474,3,2,1
DO46412,11,84442951,84474415,1,1,0
DO46412,11,84547723,85165300,2,1,1
DO46412,11,86922904,87352908,3,2,1
DO46412,11,87372932,90395327,3,2,1
DO46412,11,90441947,99183924,3,2,1
DO46412,11,101000144,101355396,1,1,0
DO46412,12,110107,11019807,2,1,1
DO46412,12,11019808,11157897,1,1,0
DO46412,12,11450005,19802757,1,1,0
DO46412,12,19802758,19926793,2,1,1
DO46412,12,19926794,20649723,1,1,0
DO46412,12,20657016,22672473,1,1,0
DO46412,12,22672519,31026881,2,1,1
DO46412,12,31026882,33299999,3,2,1
DO46412,12,38200000,46530291,3,2,1
DO46412,12,46823229,47014937,4,3,1
DO46412,12,47014938,49169180,3,2,1
DO46412,12,49384545,52979626,3,2,1
DO46412,12,53392170,54279781,4,3,1
DO46412,12,54279782,55640110,5,4,1
DO46412,12,55640111,56038632,4,3,1
DO46412,12,56038633,57458358,5,3,2
DO46412,12,57458359,60531668,3,2,1
DO46412,12,60586067,64276465,3,2,1
DO46412,12,64276466,64342643,4,2,2
DO46412,12,64342644,70327500,3,2,1
DO46412,12,70415021,85991510,3,2,1
DO46412,12,85991511,86144215,2,2,0
DO46412,12,86144216,99704516,3,2,1
DO46412,12,100332399,113566481,3,2,1
DO46412,12,113566482,113566496,3,2,1
DO46412,12,113566497,117814345,3,2,1
DO46412,12,117814346,117814521,3,2,1
DO46412,12,117814522,125016444,3,2,1
DO46412,12,125016445,125258122,4,2,2
DO46412,12,125258123,132349400,3,2,1
DO46412,12,132349401,133851894,3,2,1
DO46412,13,19500000,44410436,2,2,0
DO46412,13,44864707,48916660,2,2,0
DO46412,13,49014085,66618180,2,2,0
DO46412,13,66618181,73542304,1,1,0
DO46412,13,73542305,73918917,2,2,0
DO46412,13,73918918,76074655,1,1,0
DO46412,13,76074656,87603430,2,2,0
DO46412,13,87603431,90490320,1,1,0
DO46412,13,90490321,90850776,2,2,0
DO46412,13,90850777,109790345,3,3,0
DO46412,13,109885490,114142800,3,3,0
DO46412,13,114142801,115169877,3,3,0
DO46412,14,26689485,26948778,4,3,1
DO46412,14,26948779,29303548,3,2,1
DO46412,14,29437284,32947515,3,2,1
DO46412,14,33378186,57092299,3,2,1
DO46412,14,57092300,57132656,2,1,1
DO46412,14,57132657,68062211,3,2,1
DO46412,14,68062212,68417383,1,1,0
DO46412,14,69131560,70690166,3,2,1
DO46412,14,70937428,72847215,3,2,1
DO46412,14,72847216,73192512,4,2,2
DO46412,14,73192513,93608715,3,2,1
DO46412,16,103416,2838500,2,1,1
DO46412,16,2838501,3215103,3,2,1
DO46412,16,3215104,18802499,2,1,1
DO46412,16,18802500,19000026,3,2,1
DO46412,16,19000027,19656846,2,1,1
DO46412,16,19656847,19823871,3,2,1
DO46412,16,19823872,34599999,2,1,1
DO46412,16,34600000,38599999,2,1,1
DO46412,16,38600000,51972485,2,1,1
DO46412,16,51977831,66520003,2,1,1
DO46412,16,66520004,68898659,3,2,1
DO46412,16,68930014,71000025,3,2,1
DO46412,16,71000026,75683322,2,1,1
DO46412,16,75683323,75699640,2,1,1
DO46412,16,75699641,78666051,2,1,1
DO46412,16,78694188,78744187,1,1,0
DO46412,16,78808842,78900335,1,1,0
DO46412,16,78900336,86683056,2,1,1
DO46412,16,86683057,86789893,3,2,1
DO46412,16,89574971,89727295,2,2,0
DO46412,16,89727296,90044855,1,1,0
DO46412,17,25800000,29483570,2,2,0
DO46412,17,37731926,38539845,4,4,0
DO46412,17,43145944,43281743,4,4,0
DO46412,18,19000000,46096455,2,1,1
DO46412,18,46340718,57906898,2,1,1
DO46412,18,57906899,61135825,1,1,0
DO46412,18,61135826,61899005,2,1,1
DO46412,18,61899006,65148798,1,1,0
DO46412,18,65148799,68487268,2,1,1
DO46412,18,68487269,76117000,1,1,0
DO46412,18,76117001,78077247,1,1,0
DO46412,19,293346,455005,2,2,0
DO46412,19,455006,852880,3,3,0
DO46412,19,852881,2105497,2,2,0
DO46412,19,2165293,2444165,3,3,0
DO46412,19,2444166,8001109,2,2,0
DO46412,19,8387763,8487449,4,4,0
DO46412,19,8527481,8898493,2,2,0
DO46412,19,9417702,9629094,2,2,0
DO46412,19,16255012,17322500,4,2,2
DO46412,19,17549812,20602570,3,2,1
DO46412,19,20722500,24399999,3,2,1
DO46412,19,28600000,29177843,4,3,1
DO46412,19,29178985,29672984,6,5,1
DO46412,19,36145222,38660548,2,1,1
DO46412,19,38709732,45904292,2,1,1
DO46412,19,46007374,49317214,2,1,1
DO46412,19,49317215,49368538,2,1,1
DO46412,19,49368539,59128982,2,1,1
DO46412,20,29960015,30163554,4,2,2
DO46412,21,14300000,20627133,2,1,1
DO46412,21,20627134,26076437,3,2,1
DO46412,21,26126836,33960263,3,2,1
DO46412,21,33961367,34337928,5,3,2
DO46412,21,34518050,36930098,5,3,2
DO46412,21,43238936,46944200,3,2,1
DO46416,2,146862436,154512182,3,3,0
DO46416,2,154519118,155280070,3,3,0
DO46416,2,162319074,170175806,3,3,0
DO46416,3,69013829,69055019,4,2,2
DO46416,3,69055020,84275552,4,2,2
DO46416,3,98000928,103336494,4,2,2
DO46416,3,103336495,103348593,4,2,2
DO46416,3,104582455,104835160,5,3,2
DO46416,3,104835161,112139601,4,2,2
DO46416,3,113650008,119126717,4,2,2
DO46416,3,135402450,135760504,6,4,2
DO46416,3,139866102,143096352,4,2,2
DO46416,3,143163504,144372264,4,2,2
DO46416,3,144372265,144373165,4,2,2
DO46416,3,144373166,148645396,4,2,2
DO46416,3,148645397,148754131,5,3,2
DO46416,3,148754132,166949451,4,2,2
DO46416,3,176879312,176894267,3,2,1
DO46416,4,65497208,67545707,2,2,0
DO46416,4,141900561,142220922,4,4,0
DO46416,5,50700000,111636170,3,3,0
DO46416,5,156213443,156262755,5,5,0
DO46416,6,21872484,30232934,3,2,1
DO46416,6,30233103,30273760,5,4,1
DO46416,6,48384626,58699999,3,2,1
DO46416,6,63300000,71186196,4,3,1
DO46416,6,74864279,85866707,4,3,1
DO46416,6,86151001,88720875,5,3,2
DO46416,6,88720876,104870479,4,3,1
DO46416,6,105024047,105310273,7,6,1
DO46416,7,40386,23447345,2,2,0
DO46416,7,23528556,57277194,2,2,0
DO46416,7,81627501,86703152,3,2,1
DO46416,7,87739999,87984135,3,2,1
DO46416,8,31175947,34155190,2,1,1
DO46416,8,41148016,42562154,6,4,2
DO46416,10,58313975,58479060,4,2,2
DO46416,11,14489113,14911158,6,4,2
DO46416,11,73546241,73759191,5,3,2
DO46416,11,73759192,75434093,4,2,2
DO46416,11,75434094,75532493,5,3,2
DO46416,11,108495157,114988691,4,2,2
DO46416,12,14786386,14969671,6,5,1
DO46416,12,14969672,21750729,4,3,1
DO46416,12,22040081,33299999,4,3,1
DO46416,12,33300000,38199999,4,3,1
DO46416,12,38200000,48172846,4,3,1
DO46416,12,57090805,69568082,4,3,1
DO46416,12,75769146,109163440,4,3,1
DO46416,12,109163441,109561627,7,6,1
DO46416,12,122232302,122786874,5,3,2
DO46416,19,10022062,10445784,4,3,1
DO46416,19,17915065,19537508,2,1,1
DO46416,20,22989115,25599999,3,2,1
DO46416,20,40557572,40623602,6,4,2
DO46416,20,40623603,40914183,5,3,2
