"chr","start","end","reads","gc","map","true_CN","valid","ideal","cor.gc","cor.map","copy_log2","multiplier","copy","state"
"6",40000001,40500000,204,0.450916,0.99779,2,TRUE,TRUE,1.02068280734092,0.981012310085854,-0.0276568548868986,2,4.95125943166692,5
"6",40500001,4.1e+07,205,0.457966,0.999141,2,TRUE,TRUE,1.00970165035288,0.967746467122298,-0.0472989590961462,2,4.89799062306485,5
"6",41000001,41500000,221,0.455786,0.996755,2,TRUE,TRUE,1.09368568697558,1.0534390207279,0.0751068048627234,2,5.30539118908488,5
"6",41500001,4.2e+07,235,0.486696,0.998503,2,TRUE,TRUE,1.09281010636619,1.04878542546724,0.0687195422815342,2,5.3011438100566,5
"6",42000001,42500000,243,0.461968,0.997154,2,TRUE,TRUE,1.1849782967392,1.14042642031974,0.189573367768672,2,5.74824512165108,5
"6",42500001,4.3e+07,196,0.449244,0.998794,2,TRUE,TRUE,0.983622939712929,0.943428419805529,-0.0840150336690624,2,4.77148465951467,5
"6",43000001,43500000,211,0.493508,0.99963,2,TRUE,TRUE,0.984257806729142,0.942406802334654,-0.0855781422437619,2,4.77456435408704,5
"6",43500001,4.4e+07,225,0.489126,0.99819,2,TRUE,TRUE,1.04610687414306,1.00461483573642,0.0066424854034029,2,5.07458976469501,5
"6",44000001,44500000,212,0.47966,0.997792,2,TRUE,TRUE,0.990867288498371,0.95235166968369,-0.0704336868755805,2,4.80662647829738,5
"6",44500001,4.5e+07,177,0.414464,0.980988,2,TRUE,TRUE,0.935034599165264,0.900845331087099,-0.15064866834725,2,4.53578608824902,5
"6",45000001,45500000,201,0.370264,0.991397,2,TRUE,TRUE,1.20112700278014,1.16010471978149,0.214255039741189,2,5.82658134179637,5
"6",45500001,4.6e+07,196,0.424586,0.991554,2,TRUE,TRUE,1.01048523653254,0.976030867600111,-0.0350013202248036,2,4.90179174368201,5
"6",46000001,46500000,193,0.394462,0.994852,2,TRUE,TRUE,1.08097242491953,1.04532802028528,0.0639557260206533,2,5.24372006245324,5
"6",46500001,4.7e+07,181,0.391564,0.998535,2,TRUE,TRUE,1.02246017807251,0.981204575492254,-0.0273741334902228,2,4.95988133019901,5
"6",47000001,47500000,203,0.400776,0.994544,2,TRUE,TRUE,1.114798083818,1.07798377520952,0.108335464174916,2,5.40780591894935,5
"6",47500001,4.8e+07,174,0.37441,0.997887,2,TRUE,TRUE,1.03025585128282,0.990014121414176,-0.0144789911608697,2,4.9976975844076,5
"6",48000001,48500000,174,0.358328,0.990429,2,TRUE,TRUE,1.06861252219889,1.03174520948758,0.0450867397604506,2,5.18376305673125,5
"6",48500001,4.9e+07,155,0.35384,0.992688,2,TRUE,TRUE,0.961626483448904,0.9292293122928,-0.10589343058948,2,4.66478142050917,5
"6",49000001,49500000,152,0.361294,0.993871,2,TRUE,TRUE,0.927189103393495,0.896346022749897,-0.157872321380103,2,4.49772814835164,5
"6",49500001,5e+07,178,0.36375,0.994905,2,TRUE,TRUE,1.07967004029215,1.04395312893308,0.0620569397106774,2,5.23740228760331,5
"6",50000001,50500000,157,0.3582,0.996716,2,TRUE,TRUE,0.96448765595725,0.929070670314266,-0.106139754647388,2,4.6786607640875,5
"6",50500001,5.1e+07,168,0.375228,0.994811,2,TRUE,TRUE,0.992941155232779,0.960246268979427,-0.0585236416872165,2,4.81668665777225,5
"6",51000001,51500000,189,0.375862,0.995226,2,TRUE,TRUE,1.11546915672258,1.07784609398258,0.108151189871598,2,5.41106124570145,5
"6",51500001,5.2e+07,194,0.386368,0.979679,2,TRUE,TRUE,1.11283171337943,1.07185053769456,0.100103745758247,2,5.39826719633143,5
"6",52000001,52500000,218,0.421786,0.997474,2,TRUE,TRUE,1.1308811399983,1.0876403974899,0.121201642514278,2,5.48582367630748,5
"6",52500001,5.3e+07,198,0.418588,0.992071,2,TRUE,TRUE,1.03495150956791,0.999854857805521,-0.000209411121761332,2,5.02047588752463,5
"6",53000001,53500000,201,0.412658,0.996652,2,TRUE,TRUE,1.06734986477345,1.0282924626663,0.0402506482187652,2,5.17763799570182,5
"6",53500001,5.4e+07,184,0.388694,0.999172,2,TRUE,TRUE,1.04839520290941,1.0047678055352,0.00686214368651023,2,5.08569028417635,5
"6",54000001,54500000,172,0.3574,0.995545,2,TRUE,TRUE,1.05855084239901,1.02216768803035,0.0316318918184357,2,5.13495456632733,5
"6",54500001,5.5e+07,170,0.361958,0.991903,2,TRUE,TRUE,1.03539148695173,1.00021750907443,0.000313765140876415,2,5.02261018640347,5
"6",55000001,55500000,155,0.352952,0.993061,2,TRUE,TRUE,0.963555195407469,0.931222073800439,-0.102802838418457,2,4.67413746452905,5
"6",55500001,5.6e+07,157,0.35222,0.99405,2,TRUE,TRUE,0.977595156908314,0.945138184007765,-0.081402820782762,2,4.74224431545407,5
"6",56000001,56500000,193,0.37289,0.995775,2,TRUE,TRUE,1.14653065192215,1.10659325413379,0.146125034155078,2,5.56173834142838,5
"6",56500001,5.7e+07,174,0.388558,0.991189,2,TRUE,TRUE,0.991816810933521,0.957869157876151,-0.0620994933883511,2,4.81123254384371,5
"6",57000001,57500000,184,0.379814,0.989624,2,TRUE,TRUE,1.07522139248379,1.03781599304803,0.0535506735131917,2,5.21582221467479,5
"6",57500001,5.8e+07,166,0.37531,0.969963,2,TRUE,TRUE,0.980941393834421,0.94092738632011,-0.087844703961227,2,4.75847667189411,5
"6",62500001,6.3e+07,196,0.34919,0.995512,2,TRUE,TRUE,1.22871707507106,1.18656677226101,0.246793288310456,2,5.96041881281901,5
"6",63000001,63500000,163,0.34953,0.993944,2,TRUE,TRUE,1.0210693904002,0.987130148254706,-0.0186877854202746,2,4.95313471848923,5
"6",63500001,6.4e+07,174,0.371456,0.996847,2,TRUE,TRUE,1.03693081005813,0.998581733870263,-0.00204757786066171,2,5.03007733290004,5
"6",64000001,64500000,193,0.386356,0.994919,2,TRUE,TRUE,1.10713258195382,1.07047590531699,0.0982523233545289,2,5.37062111664788,5
"6",64500001,6.5e+07,160,0.365292,0.996151,2,TRUE,TRUE,0.967126956157494,0.932708403552273,-0.100501978979055,2,4.69146382093873,5
"6",65000001,65500000,166,0.353868,0.993485,2,TRUE,TRUE,1.02980572362521,0.995406295497842,-0.00664258344526971,2,4.99551404727522,5
"6",65500001,6.6e+07,156,0.33814,0.996506,2,TRUE,TRUE,1.00235262110345,0.96596683339073,-0.0499544401163393,2,4.8623410068245,5
"6",66000001,66500000,154,0.34489,0.991282,2,TRUE,TRUE,0.974671878484994,0.941343559841678,-0.087206738968224,2,4.72806370051596,5
"6",66500001,6.7e+07,180,0.34918,0.995925,2,TRUE,TRUE,1.12843870922646,1.08879138259445,0.122727553569677,2,5.47397561899888,5
"6",67000001,67500000,139,0.344782,0.995057,2,TRUE,TRUE,0.879948136675055,0.85056854705268,-0.233500587972241,2,4.26856559134228,5
"6",67500001,6.8e+07,145,0.339656,0.993591,2,TRUE,TRUE,0.928534503617062,0.897553271588532,-0.155930526563583,2,4.50425458878778,5
"6",68000001,68500000,154,0.33921,0.99647,2,TRUE,TRUE,0.987150107838113,0.95138739829384,-0.0718951788358793,2,4.78859470028472,5
"6",68500001,6.9e+07,169,0.354608,0.995098,2,TRUE,TRUE,1.0466634508954,1.01163108310251,0.0166832706516725,2,5.07728967878649,5
"6",69000001,69500000,161,0.349186,0.993889,2,TRUE,TRUE,1.00931228074423,0.975743887741015,-0.0354255745312012,2,4.89610181889049,5
"6",69500001,7e+07,158,0.353444,0.997648,2,TRUE,TRUE,0.981115979153594,0.943261097290435,-0.0842709267147388,2,4.75932357281374,5
"6",70000001,70500000,175,0.364852,0.987789,2,TRUE,TRUE,1.05884063590367,1.02153459100009,0.0307380571493097,2,5.13636033392999,5
"6",70500001,7.1e+07,176,0.367834,0.989072,2,TRUE,TRUE,1.05774664475767,1.02074235646115,0.0296187643919805,2,5.13105346098101,5
"6",71000001,71500000,159,0.384154,0.994328,2,TRUE,TRUE,0.917747055109559,0.887368772238699,-0.172394311313496,2,4.45192544619593,5
"6",71500001,7.2e+07,176,0.38684,0.987452,2,TRUE,TRUE,1.00823760379964,0.972648572065755,-0.0400094562938191,2,4.89088863775364,5
"6",72000001,72500000,152,0.370702,0.998118,2,TRUE,TRUE,0.907383400532971,0.871523620778977,-0.198388328850931,2,4.40165209770821,5
"6",72500001,7.3e+07,171,0.359026,0.994021,2,TRUE,TRUE,1.04852474240287,1.01370192252657,0.0196334924674192,2,5.08631867101128,5
"6",73000001,73500000,158,0.365982,0.989022,2,TRUE,TRUE,0.953559270263719,0.920190631326014,-0.119995326783853,2,4.62564794526776,5
"6",73500001,7.4e+07,176,0.3876,0.987879,2,TRUE,TRUE,1.00603941508917,0.97061126827327,-0.0430344857768028,2,4.88022538124828,5
"6",74000001,74500000,180,0.42801,0.995781,2,TRUE,TRUE,0.922926201904879,0.890766544824212,-0.166880720105355,2,4.47704911755972,5
"6",74500001,7.5e+07,161,0.379996,0.979529,2,TRUE,TRUE,0.940347741083197,0.905690315132875,-0.142910264480924,2,4.56155976038668,5
"6",75000001,75500000,167,0.35981,0.991466,2,TRUE,TRUE,1.02216888973592,0.98728388506947,-0.0184631158859548,2,4.95846831127333,5
"6",75500001,7.6e+07,198,0.372158,0.994841,2,TRUE,TRUE,1.17811651042056,1.13929498909666,0.188141341607991,2,5.71495908608359,5
"6",76000001,76500000,186,0.38299,0.99853,2,TRUE,TRUE,1.07718001099559,1.03372720154279,0.0478555116612588,2,5.22532333324937,5
"6",76500001,7.7e+07,168,0.377224,0.991563,2,TRUE,TRUE,0.988366827587354,0.954669817163327,-0.0669262470871349,2,4.79449692092643,5
"6",77000001,77500000,165,0.36669,0.996075,2,TRUE,TRUE,0.99421896331492,0.958987916779083,-0.0604154574465815,2,4.82288521355575,5
"6",77500001,7.8e+07,165,0.357238,0.984419,2,TRUE,TRUE,1.01584210393233,0.979387665330484,-0.0300480684124616,2,4.92777752501061,5
"6",78000001,78500000,179,0.367386,0.981798,2,TRUE,TRUE,1.07687711068312,1.03767562476905,0.0533555307156442,2,5.2238539854577,5
"6",78500001,7.9e+07,174,0.361742,0.990445,2,TRUE,TRUE,1.06028602265061,1.02371205489785,0.0338099776535957,2,5.143371801853,5
"6",79000001,79500000,165,0.368346,0.993935,2,TRUE,TRUE,0.990470201190304,0.957544840229711,-0.0625880472624753,2,4.80470023611409,5
"6",79500001,8e+07,174,0.366934,0.993446,2,TRUE,TRUE,1.04787093873871,1.01285338591267,0.0184253540748158,2,5.08314711611158,5
"6",80000001,80500000,188,0.38283,0.994578,2,TRUE,TRUE,1.08926328520064,1.05330553216808,0.0749239793908184,2,5.28393843379077,5
"6",80500001,8.1e+07,182,0.374084,0.995965,2,TRUE,TRUE,1.07838891050049,1.0404134230533,0.057156917664891,2,5.23118761844407,5
"6",81000001,81500000,180,0.369174,0.991651,2,TRUE,TRUE,1.07842951157305,1.04169597550398,0.0589342808481857,2,5.23138457134855,5
"6",81500001,8.2e+07,146,0.348422,0.981751,2,TRUE,TRUE,0.9168305846829,0.883446654196091,-0.178785072787689,2,4.4474797135832,5
"6",82000001,82500000,178,0.363576,0.988735,2,TRUE,TRUE,1.08009577489197,1.04223901195374,0.0596861622797455,2,5.23946749575375,5
"6",82500001,8.3e+07,188,0.37762,0.995069,2,TRUE,TRUE,1.1049536954559,1.06803491895428,0.0949588161065832,2,5.36005149379762,5
"6",83000001,83500000,158,0.38121,0.986967,2,TRUE,TRUE,0.919694883491483,0.887144784718266,-0.172758518941439,2,4.46137422262079,5
"6",83500001,8.4e+07,183,0.375842,0.999085,2,TRUE,TRUE,1.08010649836387,1.0353457568666,0.0501126405903034,2,5.23951951455042,5
"6",84000001,84500000,170,0.37661,0.984428,2,TRUE,TRUE,1.00160060409463,0.965658980520728,-0.050414299173344,2,4.85869302600136,5
"6",84500001,8.5e+07,164,0.385114,0.992188,2,TRUE,TRUE,0.944032922474224,0.912059077623319,-0.132800818486645,2,4.57943631222873,5
"6",85000001,85500000,157,0.378616,0.984066,2,TRUE,TRUE,0.920403135041991,0.887310702629881,-0.172488724685471,2,4.46480990033009,5
"6",85500001,8.6e+07,156,0.384836,0.996111,2,TRUE,TRUE,0.898687093409367,0.866776359663305,-0.206268288781121,2,4.35946693268266,5
"6",86000001,86500000,181,0.39902,0.992605,2,TRUE,TRUE,0.999383282769229,0.965684312213591,-0.0503764541068442,2,4.84793695854683,5
"6",86500001,8.7e+07,186,0.38725,0.976704,2,TRUE,TRUE,1.06427615804098,1.02432442870717,0.0346727246713139,2,5.16272766377512,5
"6",87000001,87500000,168,0.385762,0.988541,2,TRUE,TRUE,0.965308712866575,0.931438848653871,-0.102467039236031,2,4.68264365253922,5
"6",87500001,8.8e+07,179,0.385418,0.985476,2,TRUE,TRUE,1.02949912833659,0.992765355889563,-0.0104753236559924,2,4.99402677541805,5
"6",88000001,88500000,188,0.399558,0.993755,2,TRUE,TRUE,1.03628117398313,1.0017659443719,0.0025454722675445,2,5.02692599467784,5
"6",88500001,8.9e+07,191,0.392894,0.999302,2,TRUE,TRUE,1.07468047803519,1.02968244036119,0.0421994710439077,2,5.21319827730059,5
"6",89000001,89500000,185,0.389366,0.982272,2,TRUE,TRUE,1.05198420411787,1.01378850943607,0.0197567172215705,2,5.10310027281908,5
"6",89500001,9e+07,190,0.407142,0.990537,2,TRUE,TRUE,1.02438846739841,0.989086539479944,-0.0158313407214198,2,4.96923532405798,5
"6",90000001,90500000,219,0.421776,0.998589,2,TRUE,TRUE,1.13609535309702,1.0901327481409,0.12450382621638,2,5.51111745180567,5
"6",90500001,9.1e+07,208,0.413002,0.997273,2,TRUE,TRUE,1.10342667098967,1.06167854438508,0.0863470122592559,2,5.35264400712648,5
"6",91000001,91500000,197,0.393106,0.997496,2,TRUE,TRUE,1.10774757388586,1.06534273471365,0.0913176390199281,2,5.37360439860582,5
"6",91500001,9.2e+07,177,0.377174,0.994716,2,TRUE,TRUE,1.04144133226846,1.00711389686539,0.0102268503267607,2,5.05195755413525,5
"6",92000001,92500000,162,0.358066,0.998432,2,TRUE,TRUE,0.995506005599939,0.955541787616604,-0.0656091285721244,2,4.82912856379818,5
"6",92500001,9.3e+07,145,0.350724,0.995704,2,TRUE,TRUE,0.905901235921389,0.87447504951268,-0.193510873070722,2,4.39446222298945,5
"6",93000001,93500000,118,0.347768,0.99844,2,TRUE,TRUE,0.742075346467732,0.712273206120062,-0.489497374043479,2,3.59975452881183,5
"6",93500001,9.4e+07,170,0.355076,0.996117,2,TRUE,TRUE,1.05174449258245,1.01438630414617,0.0206071720077566,2,5.10193744927381,5
"6",94000001,94500000,152,0.345226,0.994233,2,TRUE,TRUE,0.961294297423616,0.929441740769423,-0.105563657862244,2,4.66317000981533,5
"6",94500001,9.5e+07,157,0.344082,0.981254,2,TRUE,TRUE,0.995453184467838,0.959107607152054,-0.0602354072816174,2,4.82887233225727,5
"6",95000001,95500000,161,0.344294,0.995128,2,TRUE,TRUE,1.0203313878531,0.986118669663419,-0.0201668237069548,2,4.94955472081942,5
"6",96000001,96500000,196,0.35308,0.983242,2,TRUE,TRUE,1.21807990890701,1.17408968507716,0.231542615666159,2,5.9088186791466,5
"6",96500001,9.7e+07,166,0.361166,0.998089,2,TRUE,TRUE,1.012887743698,0.972916908549167,-0.0396114972220525,2,4.91344613442619,5
"6",97000001,97500000,183,0.380212,0.99792,2,TRUE,TRUE,1.06820389574959,1.02640968515851,0.0376066888140308,2,5.18178083899765,5
"6",97500001,9.8e+07,175,0.364346,0.997048,2,TRUE,TRUE,1.06004621768378,1.02041605791984,0.0291575074037009,2,5.14220852507859,5
"6",98000001,98500000,186,0.349634,0.9975,2,TRUE,TRUE,1.16487724657886,1.12027617093108,0.163854429888285,2,5.65073636234112,5
"6",98500001,9.9e+07,147,0.361518,0.987664,2,TRUE,TRUE,0.896224543893387,0.864626216280583,-0.209851514118985,2,4.34752128078253,5
"6",99000001,99500000,175,0.381284,0.992429,2,TRUE,TRUE,1.0184356883019,0.984029942828131,-0.0232258792086083,2,4.9403588176309,5
"6",99500001,1e+08,188,0.398406,0.996006,2,TRUE,TRUE,1.04005729217616,1.00334601437444,0.00481922024338767,2,5.04524367445443,5
"6",100000001,100500000,183,0.385478,0.988383,2,TRUE,TRUE,1.05232826908198,1.01537289408542,0.022009652189721,2,5.10476930739712,5
"6",100500001,1.01e+08,216,0.37615,0.987989,2,TRUE,TRUE,1.27398305804463,1.22914632583315,0.29765667404072,2,6.18000086467648,5
"6",101000001,101500000,157,0.351932,0.996365,2,TRUE,TRUE,0.97822670898629,0.942993189155725,-0.0846807439305157,2,4.74530792949771,5
"6",101500001,1.02e+08,192,0.361016,0.993399,2,TRUE,TRUE,1.17193858413942,1.13275517987725,0.179836088040568,2,5.68499040673715,5
"6",102000001,102500000,152,0.33736,0.997082,2,TRUE,TRUE,NA,NA,NA,2,NA,5
"6",102500001,1.03e+08,159,0.34298,0.989702,2,TRUE,TRUE,1.01062566414096,0.975495689164394,-0.0357925974860618,2,4.90247294798533,5
"6",103000001,103500000,156,0.34305,0.991455,2,TRUE,TRUE,0.9914016071817,0.957562730154693,-0.0625610934699538,2,4.8092184200851,5
"6",103500001,1.04e+08,162,0.345188,0.996954,2,TRUE,TRUE,1.02462397264461,0.986510699104712,-0.0195933972465799,2,4.97037774319453,5
"6",104000001,104500000,169,0.350596,0.986143,2,TRUE,TRUE,1.05614500589963,1.01859696277217,0.0265833205612575,2,5.12328402522197,5
"6",104500001,1.05e+08,162,0.372256,0.980558,2,TRUE,TRUE,0.963705874418508,0.928385506921611,-0.107204094022637,2,4.6748683976546,5
"6",105000001,105500000,208,0.378752,0.994271,2,TRUE,TRUE,1.21895105196404,1.17857766605059,0.23704683260934,2,5.91304453192515,5
"6",105500001,1.06e+08,181,0.402338,0.996422,2,TRUE,TRUE,0.989518856612728,0.953765537382359,-0.0682934404270675,2,4.80008533148494,5
"6",106000001,106500000,187,0.401472,0.993527,2,TRUE,TRUE,1.02483114797728,0.990613349376652,-0.0136060322133105,2,4.97138273594307,5
"6",106500001,1.07e+08,196,0.398128,0.99675,2,TRUE,TRUE,1.08527638333336,1.04535003516634,0.0639861092349873,2,5.2645982574583,5
"6",107000001,107500000,192,0.434576,0.997393,2,TRUE,TRUE,0.977720279334806,0.94049394008174,-0.0885094468775282,2,4.74285127541247,5
"6",107500001,1.08e+08,198,0.405836,0.997724,2,TRUE,TRUE,1.07155372759743,1.03004704032916,0.042710224107475,2,5.19803063414636,5
"6",108000001,108500000,208,0.429856,0.992124,2,TRUE,TRUE,1.06451845252283,1.02843938747726,0.0404567691056417,2,5.16390301700915,5
"6",108500001,1.09e+08,223,0.409538,0.995749,2,TRUE,TRUE,1.19436660624019,1.15282534952686,0.205173964458232,2,5.7937871408071,5
"6",109000001,109500000,205,0.408044,0.996249,2,TRUE,TRUE,1.1024443249753,1.06299325319277,0.0881324401275169,2,5.34787871674064,5
"6",109500001,1.1e+08,198,0.411268,0.989953,2,TRUE,TRUE,1.05557411332878,1.01897660488607,0.0271209284396293,2,5.12051466611688,5
"6",110000001,110500000,187,0.406988,0.99196,2,TRUE,TRUE,1.00865841645012,0.974413231507308,-0.0373943712281218,2,4.89292996987922,5
"6",110500001,1.11e+08,232,0.40884,0.99848,2,TRUE,TRUE,1.24490382106888,1.19480883817216,0.256779814622726,2,6.0389395620795,5
"6",111000001,111500000,204,0.417864,0.998734,2,TRUE,TRUE,1.06808672811764,1.02456792821076,0.035015637296036,2,5.18121246717966,5
"6",111500001,1.12e+08,195,0.40276,0.998829,2,TRUE,TRUE,1.06477992022298,1.02119505050789,0.0302584504712307,2,5.16517137815634,5
"6",112000001,112500000,183,0.408682,0.992844,2,TRUE,TRUE,0.982395710222746,0.94935383844682,-0.0749821932798445,2,4.76553145686995,5
"6",112500001,1.13e+08,202,0.381002,0.993643,2,TRUE,TRUE,1.17650447303549,1.13727151710994,0.185576730592756,2,5.70713920781231,5
"6",113000001,113500000,167,0.35511,0.978581,2,TRUE,TRUE,1.03310499933833,0.994833499073435,-0.00747300657920665,2,5.01151859822365,5
"6",113500001,1.14e+08,161,0.378316,0.985974,2,TRUE,TRUE,0.94459147248621,0.910978445587519,-0.134511175669998,2,4.58214579846189,5
"6",114000001,114500000,180,0.390788,0.99918,2,TRUE,TRUE,1.0191871010321,0.97675899571652,-0.0339254575412758,2,4.9440038671416,5
"6",114500001,1.15e+08,182,0.36806,0.997094,2,TRUE,TRUE,1.09323909439539,1.05226746751838,0.0735014584487287,2,5.30322480036074,5
"6",115000001,115500000,183,0.354558,0.982246,2,TRUE,TRUE,1.13349735991405,1.09233617789824,0.127416929102766,2,5.49851477234633,5
"6",116000001,116500000,165,0.373374,0.98929,2,TRUE,TRUE,0.979166152015056,0.944985264403532,-0.0816362619956614,2,4.74986510056323,5
"6",116500001,1.17e+08,185,0.378766,0.997151,2,TRUE,TRUE,1.08412310584454,1.04336960324009,0.0612503086780589,2,5.25900379069274,5
"6",117000001,117500000,157,0.369076,0.983375,2,TRUE,TRUE,0.940846819869137,0.906893493876601,-0.140994965168203,2,4.56398075594795,5
"6",117500001,1.18e+08,200,0.386806,0.992064,2,TRUE,TRUE,1.14583511604064,1.10697536847141,0.146623120782969,2,5.55836434652162,5
"6",118000001,118500000,193,0.38234,0.990202,2,TRUE,TRUE,1.11980757439155,1.08108293978425,0.112477209682486,2,5.43210660009312,5
"6",118500001,1.19e+08,171,0.385744,0.998809,2,TRUE,TRUE,0.982595419632546,0.942413631708395,-0.0855676874508799,2,4.76650023295959,5
"6",119000001,119500000,196,0.400828,0.998182,2,TRUE,TRUE,1.07618951463066,1.03352143303933,0.0475683075044675,2,5.22051850609481,5
"6",119500001,1.2e+08,159,0.374698,0.998161,2,TRUE,TRUE,0.940847838773652,0.903585019515292,-0.146267742317223,2,4.56398569858101,5
"6",120000001,120500000,150,0.35418,0.998392,2,TRUE,TRUE,0.929890594355668,0.89263443400743,-0.16385863423803,2,4.51083288814917,5
"6",120500001,1.21e+08,155,0.348494,0.992759,2,TRUE,TRUE,0.973192079680803,0.940430066995149,-0.088607429980471,2,4.72088530215995,5
"6",121000001,121500000,162,0.35782,0.980303,2,TRUE,TRUE,0.996060608362554,0.959503713038992,-0.059639705587524,2,4.83181890220642,5
"6",121500001,1.22e+08,175,0.377186,0.995134,2,TRUE,TRUE,1.02964369975654,0.995106279237398,-0.00707747843653972,2,4.99472808105522,5
"6",122000001,122500000,146,0.36464,0.998241,2,TRUE,TRUE,0.883796578164306,0.848652612591957,-0.236753972972586,2,4.28723410626565,5
"6",122500001,1.23e+08,162,0.3661,0.995158,2,TRUE,TRUE,0.977440673415517,0.944607025959938,-0.0822138286346843,2,4.74149492705912,5
"6",123000001,123500000,148,0.373252,0.994179,2,TRUE,TRUE,0.878514556631144,0.849387864846682,-0.235504597752052,2,4.26161139689282,5
"6",123500001,1.24e+08,155,0.352664,0.991377,2,TRUE,TRUE,0.964179726511358,0.931243026588042,-0.102770377694481,2,4.67716702032862,5
"6",124000001,124500000,181,0.361004,0.99632,2,TRUE,TRUE,1.10482685545445,1.06513318322059,0.091033834919372,2,5.3594362020057,5
"6",124500001,1.25e+08,166,0.359256,0.995287,2,TRUE,TRUE,1.0173333250089,0.982895223742067,-0.0248904608690605,2,4.93501133199447,5
"6",125000001,125500000,171,0.377274,0.984381,2,TRUE,TRUE,1.00589389590775,0.969789056329494,-0.0442571212812392,2,4.87951947808786,5
"6",125500001,1.26e+08,177,0.393622,0.989011,2,TRUE,TRUE,0.993784026788534,0.959005651029346,-0.0603887784051738,2,4.82077536751645,5
"6",126000001,126500000,167,0.386764,0.996397,2,TRUE,TRUE,0.956886240263265,0.922359961933056,-0.116598205460448,2,4.64178683922252,5
"6",126500001,1.27e+08,168,0.359256,0.993278,2,TRUE,TRUE,1.02959035302105,0.995121577709066,-0.00705529903719888,2,4.99446929984982,5
"6",127000001,127500000,163,0.364968,0.997586,2,TRUE,TRUE,0.985977504578219,0.948056987621237,-0.0769543128867078,2,4.78290648558335,5
"6",127500001,1.28e+08,188,0.371728,0.992551,2,TRUE,TRUE,1.11968069581285,1.08190362310467,0.113571988386746,2,5.43149112116574,5
"6",128000001,128500000,166,0.353178,0.997825,2,TRUE,TRUE,1.03141132181366,0.991251891444382,-0.012676381208374,2,5.00330268946342,5
"6",128500001,1.29e+08,171,0.361206,0.997781,2,TRUE,TRUE,1.04329997988131,1.00276914633528,0.00398951245933959,2,5.06097372101599,5
"6",129000001,129500000,182,0.360334,0.976409,2,TRUE,TRUE,1.1126445187024,1.07076774440628,0.0986455852885632,2,5.39735912831702,5
"6",129500001,1.3e+08,167,0.368108,0.996957,2,TRUE,TRUE,1.00302622999435,0.965710315929939,-0.0503376060826488,2,4.86560863546516,5
"6",130000001,130500000,183,0.382476,0.999202,2,TRUE,TRUE,1.06137215123056,1.01714163454219,0.0245205850207498,2,5.14864053405538,5
"6",130500001,1.31e+08,172,0.3853,0.996347,2,TRUE,TRUE,0.98956623128206,0.953960004727507,-0.0679993131333465,2,4.80031514262379,5
"6",131000001,131500000,185,0.389146,0.997675,2,TRUE,TRUE,1.05267606612151,1.01200346163632,0.0172142248909286,2,5.1064564460066,5
"6",131500001,1.32e+08,176,0.391012,0.996318,2,TRUE,TRUE,0.995866695508845,0.960091684423177,-0.0587559116090657,2,4.83087824479656,5
"6",132000001,132500000,185,0.380166,0.987481,2,TRUE,TRUE,1.08001601583031,1.04189940350109,0.0592159905952044,2,5.23908059023964,5
"6",132500001,1.33e+08,138,0.374388,0.999061,2,TRUE,TRUE,0.817138681530795,0.783314485232747,-0.352336457618189,2,3.96388140841667,5
"6",133000001,133500000,205,0.382794,0.985028,2,TRUE,TRUE,1.18788336528951,1.14539516716515,0.195845421338359,2,5.76233740179522,5
"6",133500001,1.34e+08,174,0.375536,0.985186,2,TRUE,TRUE,1.02769611552099,0.990968944395298,-0.0130882488468731,2,4.98528048896699,5
"6",134000001,134500000,178,0.394552,0.998418,2,TRUE,TRUE,0.996693267633907,0.956709128361539,-0.0638477311541699,2,4.83488788716609,5
"6",134500001,1.35e+08,190,0.40556,0.99773,2,TRUE,TRUE,1.02908539950136,0.989211414132689,-0.0156492083564162,2,4.99201980637454,5
"6",135000001,135500000,195,0.398708,0.998666,2,TRUE,TRUE,1.07774763364772,1.03398073702983,0.0482093086215066,2,5.22807683021216,5
"6",135500001,1.36e+08,149,0.379216,0.997113,2,TRUE,TRUE,0.872111634874984,0.839394139970607,-0.252579703458697,2,4.23055128055952,5
"6",136000001,136500000,186,0.379382,0.990446,2,TRUE,TRUE,1.08818888438311,1.05065281312663,0.0712860113269951,2,5.27872659212662,5
"6",136500001,1.37e+08,167,0.397064,0.999188,2,TRUE,TRUE,0.92784545254971,0.889205130809884,-0.169411821991849,2,4.50091205125154,5
"6",137000001,137500000,197,0.403688,0.995215,2,TRUE,TRUE,1.07283353656879,1.03667228394077,0.0519598969898948,2,5.2042388961006,5
"6",137500001,1.38e+08,195,0.394936,0.999991,2,TRUE,TRUE,1.09062801923197,1.04347585192877,0.0613972141003155,2,5.29055866114814,5
"6",138000001,138500000,178,0.406918,0.998681,2,TRUE,TRUE,0.960306142524979,0.921279889643548,-0.118288573688066,2,4.65837654094661,5
"6",138500001,1.39e+08,185,0.412408,0.998545,2,TRUE,TRUE,0.983092588391809,0.943405907194353,-0.0840494604674711,2,4.7689119631178,5
"6",139000001,139500000,196,0.407734,0.998089,2,TRUE,TRUE,1.05496248587939,1.0133312864956,0.0191059088368879,2,5.1175477050241,5
"6",139500001,1.4e+08,199,0.405206,0.995856,2,TRUE,TRUE,1.07894494613119,1.04118613899591,0.0582280108087792,2,5.23388490759312,5
