"chr","start","end","copy","state","Min","Maj","cell_id"
"11",61000001,61500000,2,2,1,1,"SA01-Library-5-5"
"11",61500001,6.2e+07,2,2,1,1,"SA01-Library-5-5"
"11",62000001,62500000,2,2,1,1,"SA01-Library-5-5"
"11",62500001,6.3e+07,2,2,1,1,"SA01-Library-5-5"
"11",63000001,63500000,2,2,1,1,"SA01-Library-5-5"
"11",63500001,6.4e+07,2,2,1,1,"SA01-Library-5-5"
"11",64000001,64500000,2,2,1,1,"SA01-Library-5-5"
"11",64500001,6.5e+07,2,2,1,1,"SA01-Library-5-5"
"11",65000001,65500000,2,2,1,1,"SA01-Library-5-5"
"11",65500001,6.6e+07,2,2,1,1,"SA01-Library-5-5"
"11",66000001,66500000,2,2,1,1,"SA01-Library-5-5"
"11",66500001,6.7e+07,2,2,1,1,"SA01-Library-5-5"
"11",67000001,67500000,2,2,1,1,"SA01-Library-5-5"
"11",67500001,6.8e+07,2,2,1,1,"SA01-Library-5-5"
"11",68000001,68500000,2,2,1,1,"SA01-Library-5-5"
"11",68500001,6.9e+07,2,2,1,1,"SA01-Library-5-5"
"11",69000001,69500000,2,2,1,1,"SA01-Library-5-5"
"11",69500001,7e+07,2,2,1,1,"SA01-Library-5-5"
"11",70000001,70500000,2,2,1,1,"SA01-Library-5-5"
"11",70500001,7.1e+07,2,2,1,1,"SA01-Library-5-5"
"11",71000001,71500000,2,2,1,1,"SA01-Library-5-5"
"11",71500001,7.2e+07,2,2,1,1,"SA01-Library-5-5"
"11",72000001,72500000,2,2,1,1,"SA01-Library-5-5"
"11",72500001,7.3e+07,2,2,1,1,"SA01-Library-5-5"
"11",73000001,73500000,2,2,1,1,"SA01-Library-5-5"
"11",73500001,7.4e+07,2,2,1,1,"SA01-Library-5-5"
"11",74000001,74500000,2,2,1,1,"SA01-Library-5-5"
"11",74500001,7.5e+07,2,2,1,1,"SA01-Library-5-5"
"11",75000001,75500000,2,2,1,1,"SA01-Library-5-5"
"11",75500001,7.6e+07,2,2,1,1,"SA01-Library-5-5"
"11",76000001,76500000,2,2,1,1,"SA01-Library-5-5"
"11",76500001,7.7e+07,2,2,1,1,"SA01-Library-5-5"
"11",77000001,77500000,2,2,1,1,"SA01-Library-5-5"
"11",77500001,7.8e+07,2,2,1,1,"SA01-Library-5-5"
"11",78000001,78500000,2,2,1,1,"SA01-Library-5-5"
"11",78500001,7.9e+07,2,2,1,1,"SA01-Library-5-5"
"11",79000001,79500000,2,2,1,1,"SA01-Library-5-5"
"11",79500001,8e+07,2,2,1,1,"SA01-Library-5-5"
"11",80000001,80500000,2,2,1,1,"SA01-Library-5-5"
"11",80500001,8.1e+07,2,2,1,1,"SA01-Library-5-5"
"11",81000001,81500000,2,2,1,1,"SA01-Library-5-5"
"11",81500001,8.2e+07,2,2,1,1,"SA01-Library-5-5"
"11",82000001,82500000,2,2,1,1,"SA01-Library-5-5"
"11",82500001,8.3e+07,2,2,1,1,"SA01-Library-5-5"
"11",83000001,83500000,2,2,1,1,"SA01-Library-5-5"
"11",83500001,8.4e+07,2,2,1,1,"SA01-Library-5-5"
"11",84000001,84500000,2,2,1,1,"SA01-Library-5-5"
"11",84500001,8.5e+07,2,2,1,1,"SA01-Library-5-5"
"11",85000001,85500000,2,2,1,1,"SA01-Library-5-5"
"11",85500001,8.6e+07,2,2,1,1,"SA01-Library-5-5"
"11",86000001,86500000,2,2,1,1,"SA01-Library-5-5"
"11",86500001,8.7e+07,2,2,1,1,"SA01-Library-5-5"
"11",87000001,87500000,2,2,1,1,"SA01-Library-5-5"
"11",87500001,8.8e+07,2,2,1,1,"SA01-Library-5-5"
"11",88000001,88500000,2,2,1,1,"SA01-Library-5-5"
"11",88500001,8.9e+07,2,2,1,1,"SA01-Library-5-5"
"11",89000001,89500000,2,2,1,1,"SA01-Library-5-5"
"11",89500001,9e+07,2,2,1,1,"SA01-Library-5-5"
"11",90000001,90500000,2,2,1,1,"SA01-Library-5-5"
"11",90500001,9.1e+07,2,2,1,1,"SA01-Library-5-5"
"11",91000001,91500000,2,2,1,1,"SA01-Library-5-5"
"11",91500001,9.2e+07,2,2,1,1,"SA01-Library-5-5"
"11",92000001,92500000,2,2,1,1,"SA01-Library-5-5"
"11",92500001,9.3e+07,2,2,1,1,"SA01-Library-5-5"
"11",93000001,93500000,2,2,1,1,"SA01-Library-5-5"
"11",93500001,9.4e+07,2,2,1,1,"SA01-Library-5-5"
"11",94000001,94500000,2,2,1,1,"SA01-Library-5-5"
"11",94500001,9.5e+07,2,2,1,1,"SA01-Library-5-5"
"11",95000001,95500000,2,2,1,1,"SA01-Library-5-5"
"11",95500001,9.6e+07,2,2,1,1,"SA01-Library-5-5"
"11",96000001,96500000,2,2,1,1,"SA01-Library-5-5"
"11",96500001,9.7e+07,2,2,1,1,"SA01-Library-5-5"
"11",97000001,97500000,2,2,1,1,"SA01-Library-5-5"
"11",97500001,9.8e+07,2,2,1,1,"SA01-Library-5-5"
"11",98000001,98500000,2,2,1,1,"SA01-Library-5-5"
"11",98500001,9.9e+07,2,2,1,1,"SA01-Library-5-5"
"11",99000001,99500000,2,2,1,1,"SA01-Library-5-5"
"11",99500001,1e+08,2,2,1,1,"SA01-Library-5-5"
"11",100000001,100500000,2,2,1,1,"SA01-Library-5-5"
"11",100500001,1.01e+08,2,2,1,1,"SA01-Library-5-5"
"11",101000001,101500000,2,2,1,1,"SA01-Library-5-5"
"11",101500001,1.02e+08,2,2,1,1,"SA01-Library-5-5"
"11",102000001,102500000,2,2,1,1,"SA01-Library-5-5"
"11",102500001,1.03e+08,2,2,1,1,"SA01-Library-5-5"
"11",103000001,103500000,2,2,1,1,"SA01-Library-5-5"
"11",103500001,1.04e+08,2,2,1,1,"SA01-Library-5-5"
"11",104000001,104500000,2,2,1,1,"SA01-Library-5-5"
"11",104500001,1.05e+08,2,2,1,1,"SA01-Library-5-5"
"11",105000001,105500000,2,2,1,1,"SA01-Library-5-5"
"11",105500001,1.06e+08,2,2,1,1,"SA01-Library-5-5"
"11",106000001,106500000,2,2,1,1,"SA01-Library-5-5"
"11",106500001,1.07e+08,2,2,1,1,"SA01-Library-5-5"
"11",107000001,107500000,2,2,1,1,"SA01-Library-5-5"
"11",107500001,1.08e+08,2,2,1,1,"SA01-Library-5-5"
"11",108000001,108500000,2,2,1,1,"SA01-Library-5-5"
"11",108500001,1.09e+08,2,2,1,1,"SA01-Library-5-5"
"11",109000001,109500000,2,2,1,1,"SA01-Library-5-5"
"11",109500001,1.1e+08,2,2,1,1,"SA01-Library-5-5"
"11",110000001,110500000,2,2,1,1,"SA01-Library-5-5"
"11",110500001,1.11e+08,2,2,1,1,"SA01-Library-5-5"
"11",111000001,111500000,2,2,1,1,"SA01-Library-5-5"
"11",111500001,1.12e+08,2,2,1,1,"SA01-Library-5-5"
"11",112000001,112500000,2,2,1,1,"SA01-Library-5-5"
"11",112500001,1.13e+08,2,2,1,1,"SA01-Library-5-5"
"11",113000001,113500000,2,2,1,1,"SA01-Library-5-5"
"11",113500001,1.14e+08,2,2,1,1,"SA01-Library-5-5"
"11",114000001,114500000,2,2,1,1,"SA01-Library-5-5"
"11",114500001,1.15e+08,2,2,1,1,"SA01-Library-5-5"
"11",115000001,115500000,2,2,1,1,"SA01-Library-5-5"
"11",115500001,1.16e+08,2,2,1,1,"SA01-Library-5-5"
"11",116000001,116500000,2,2,1,1,"SA01-Library-5-5"
"11",116500001,1.17e+08,2,2,1,1,"SA01-Library-5-5"
"11",117000001,117500000,2,2,1,1,"SA01-Library-5-5"
"11",117500001,1.18e+08,2,2,1,1,"SA01-Library-5-5"
"11",118000001,118500000,2,2,1,1,"SA01-Library-5-5"
"11",118500001,1.19e+08,2,2,1,1,"SA01-Library-5-5"
"11",119000001,119500000,2,2,1,1,"SA01-Library-5-5"
"11",119500001,1.2e+08,2,2,1,1,"SA01-Library-5-5"
"11",120000001,120500000,2,2,1,1,"SA01-Library-5-5"
"11",120500001,1.21e+08,2,2,1,1,"SA01-Library-5-5"
"11",121000001,121500000,2,2,1,1,"SA01-Library-5-5"
"11",121500001,1.22e+08,2,2,1,1,"SA01-Library-5-5"
"11",122000001,122500000,2,2,1,1,"SA01-Library-5-5"
"11",122500001,1.23e+08,2,2,1,1,"SA01-Library-5-5"
"11",123000001,123500000,2,2,1,1,"SA01-Library-5-5"
"11",123500001,1.24e+08,2,2,1,1,"SA01-Library-5-5"
"11",124000001,124500000,2,2,1,1,"SA01-Library-5-5"
"11",124500001,1.25e+08,2,2,1,1,"SA01-Library-5-5"
"11",125000001,125500000,2,2,1,1,"SA01-Library-5-5"
"11",125500001,1.26e+08,2,2,1,1,"SA01-Library-5-5"
"11",126000001,126500000,2,2,1,1,"SA01-Library-5-5"
"11",126500001,1.27e+08,2,2,1,1,"SA01-Library-5-5"
"11",127000001,127500000,2,2,1,1,"SA01-Library-5-5"
"11",127500001,1.28e+08,2,2,1,1,"SA01-Library-5-5"
"11",128000001,128500000,2,2,1,1,"SA01-Library-5-5"
"11",128500001,1.29e+08,2,2,1,1,"SA01-Library-5-5"
"11",129000001,129500000,2,2,1,1,"SA01-Library-5-5"
"11",129500001,1.3e+08,2,2,1,1,"SA01-Library-5-5"
"11",130000001,130500000,2,2,1,1,"SA01-Library-5-5"
"11",130500001,1.31e+08,2,2,1,1,"SA01-Library-5-5"
"11",131000001,131500000,2,2,1,1,"SA01-Library-5-5"
"11",131500001,1.32e+08,2,2,1,1,"SA01-Library-5-5"
"11",132000001,132500000,2,2,1,1,"SA01-Library-5-5"
"11",132500001,1.33e+08,2,2,1,1,"SA01-Library-5-5"
"11",133000001,133500000,2,2,1,1,"SA01-Library-5-5"
"11",133500001,1.34e+08,2,2,1,1,"SA01-Library-5-5"
"11",134000001,134500000,2,2,1,1,"SA01-Library-5-5"
"11",134500001,1.35e+08,2,2,1,1,"SA01-Library-5-5"
"11",135000001,135500000,2,2,1,1,"SA01-Library-5-5"
"12",1,5e+05,2,2,1,1,"SA01-Library-5-5"
"12",500001,1e+06,2,2,1,1,"SA01-Library-5-5"
"12",1000001,1500000,2,2,1,1,"SA01-Library-5-5"
"12",1500001,2e+06,2,2,1,1,"SA01-Library-5-5"
"12",2000001,2500000,2,2,1,1,"SA01-Library-5-5"
"12",2500001,3e+06,2,2,1,1,"SA01-Library-5-5"
"12",3000001,3500000,2,2,1,1,"SA01-Library-5-5"
"12",3500001,4e+06,2,2,1,1,"SA01-Library-5-5"
"12",4000001,4500000,2,2,1,1,"SA01-Library-5-5"
"12",4500001,5e+06,2,2,1,1,"SA01-Library-5-5"
"12",5000001,5500000,2,2,1,1,"SA01-Library-5-5"
"12",5500001,6e+06,2,2,1,1,"SA01-Library-5-5"
"12",6000001,6500000,2,2,1,1,"SA01-Library-5-5"
"12",6500001,7e+06,2,2,1,1,"SA01-Library-5-5"
"12",7000001,7500000,2,2,1,1,"SA01-Library-5-5"
"12",7500001,8e+06,2,2,1,1,"SA01-Library-5-5"
"12",8000001,8500000,2,2,1,1,"SA01-Library-5-5"
"12",8500001,9e+06,2,2,1,1,"SA01-Library-5-5"
"12",9000001,9500000,2,2,1,1,"SA01-Library-5-5"
"12",9500001,1e+07,2,2,1,1,"SA01-Library-5-5"
"12",10000001,10500000,2,2,1,1,"SA01-Library-5-5"
"12",10500001,1.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",11000001,11500000,2,2,1,1,"SA01-Library-5-5"
"12",11500001,1.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",12000001,12500000,2,2,1,1,"SA01-Library-5-5"
"12",12500001,1.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",13000001,13500000,2,2,1,1,"SA01-Library-5-5"
"12",13500001,1.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",14000001,14500000,2,2,1,1,"SA01-Library-5-5"
"12",14500001,1.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",15000001,15500000,2,2,1,1,"SA01-Library-5-5"
"12",15500001,1.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",16000001,16500000,2,2,1,1,"SA01-Library-5-5"
"12",16500001,1.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",17000001,17500000,2,2,1,1,"SA01-Library-5-5"
"12",17500001,1.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",18000001,18500000,2,2,1,1,"SA01-Library-5-5"
"12",18500001,1.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",19000001,19500000,2,2,1,1,"SA01-Library-5-5"
"12",19500001,2e+07,2,2,1,1,"SA01-Library-5-5"
"12",20000001,20500000,2,2,1,1,"SA01-Library-5-5"
"12",20500001,2.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",21000001,21500000,2,2,1,1,"SA01-Library-5-5"
"12",21500001,2.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",22000001,22500000,2,2,1,1,"SA01-Library-5-5"
"12",22500001,2.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",23000001,23500000,2,2,1,1,"SA01-Library-5-5"
"12",23500001,2.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",24000001,24500000,2,2,1,1,"SA01-Library-5-5"
"12",24500001,2.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",25000001,25500000,2,2,1,1,"SA01-Library-5-5"
"12",25500001,2.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",26000001,26500000,2,2,1,1,"SA01-Library-5-5"
"12",26500001,2.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",27000001,27500000,2,2,1,1,"SA01-Library-5-5"
"12",27500001,2.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",28000001,28500000,2,2,1,1,"SA01-Library-5-5"
"12",28500001,2.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",29000001,29500000,2,2,1,1,"SA01-Library-5-5"
"12",29500001,3e+07,2,2,1,1,"SA01-Library-5-5"
"12",30000001,30500000,2,2,1,1,"SA01-Library-5-5"
"12",30500001,3.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",31000001,31500000,2,2,1,1,"SA01-Library-5-5"
"12",31500001,3.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",32000001,32500000,2,2,1,1,"SA01-Library-5-5"
"12",32500001,3.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",33000001,33500000,2,2,1,1,"SA01-Library-5-5"
"12",33500001,3.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",34000001,34500000,2,2,1,1,"SA01-Library-5-5"
"12",34500001,3.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",35000001,35500000,2,2,1,1,"SA01-Library-5-5"
"12",35500001,3.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",36000001,36500000,2,2,1,1,"SA01-Library-5-5"
"12",36500001,3.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",37000001,37500000,2,2,1,1,"SA01-Library-5-5"
"12",37500001,3.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",38000001,38500000,2,2,1,1,"SA01-Library-5-5"
"12",38500001,3.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",39000001,39500000,2,2,1,1,"SA01-Library-5-5"
"12",39500001,4e+07,2,2,1,1,"SA01-Library-5-5"
"12",40000001,40500000,2,2,1,1,"SA01-Library-5-5"
"12",40500001,4.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",41000001,41500000,2,2,1,1,"SA01-Library-5-5"
"12",41500001,4.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",42000001,42500000,2,2,1,1,"SA01-Library-5-5"
"12",42500001,4.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",43000001,43500000,2,2,1,1,"SA01-Library-5-5"
"12",43500001,4.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",44000001,44500000,2,2,1,1,"SA01-Library-5-5"
"12",44500001,4.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",45000001,45500000,2,2,1,1,"SA01-Library-5-5"
"12",45500001,4.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",46000001,46500000,2,2,1,1,"SA01-Library-5-5"
"12",46500001,4.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",47000001,47500000,2,2,1,1,"SA01-Library-5-5"
"12",47500001,4.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",48000001,48500000,2,2,1,1,"SA01-Library-5-5"
"12",48500001,4.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",49000001,49500000,2,2,1,1,"SA01-Library-5-5"
"12",49500001,5e+07,2,2,1,1,"SA01-Library-5-5"
"12",50000001,50500000,2,2,1,1,"SA01-Library-5-5"
"12",50500001,5.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",51000001,51500000,2,2,1,1,"SA01-Library-5-5"
"12",51500001,5.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",52000001,52500000,2,2,1,1,"SA01-Library-5-5"
"12",52500001,5.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",53000001,53500000,2,2,1,1,"SA01-Library-5-5"
"12",53500001,5.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",54000001,54500000,2,2,1,1,"SA01-Library-5-5"
"12",54500001,5.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",55000001,55500000,2,2,1,1,"SA01-Library-5-5"
"12",55500001,5.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",56000001,56500000,2,2,1,1,"SA01-Library-5-5"
"12",56500001,5.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",57000001,57500000,2,2,1,1,"SA01-Library-5-5"
"12",57500001,5.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",58000001,58500000,2,2,1,1,"SA01-Library-5-5"
"12",58500001,5.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",59000001,59500000,2,2,1,1,"SA01-Library-5-5"
"12",59500001,6e+07,2,2,1,1,"SA01-Library-5-5"
"12",60000001,60500000,2,2,1,1,"SA01-Library-5-5"
"12",60500001,6.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",61000001,61500000,2,2,1,1,"SA01-Library-5-5"
"12",61500001,6.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",62000001,62500000,2,2,1,1,"SA01-Library-5-5"
"12",62500001,6.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",63000001,63500000,2,2,1,1,"SA01-Library-5-5"
"12",63500001,6.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",64000001,64500000,2,2,1,1,"SA01-Library-5-5"
"12",64500001,6.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",65000001,65500000,2,2,1,1,"SA01-Library-5-5"
"12",65500001,6.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",66000001,66500000,2,2,1,1,"SA01-Library-5-5"
"12",66500001,6.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",67000001,67500000,2,2,1,1,"SA01-Library-5-5"
"12",67500001,6.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",68000001,68500000,2,2,1,1,"SA01-Library-5-5"
"12",68500001,6.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",69000001,69500000,2,2,1,1,"SA01-Library-5-5"
"12",69500001,7e+07,2,2,1,1,"SA01-Library-5-5"
"12",70000001,70500000,2,2,1,1,"SA01-Library-5-5"
"12",70500001,7.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",71000001,71500000,2,2,1,1,"SA01-Library-5-5"
"12",71500001,7.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",72000001,72500000,2,2,1,1,"SA01-Library-5-5"
"12",72500001,7.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",73000001,73500000,2,2,1,1,"SA01-Library-5-5"
"12",73500001,7.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",74000001,74500000,2,2,1,1,"SA01-Library-5-5"
"12",74500001,7.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",75000001,75500000,2,2,1,1,"SA01-Library-5-5"
"12",75500001,7.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",76000001,76500000,2,2,1,1,"SA01-Library-5-5"
"12",76500001,7.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",77000001,77500000,2,2,1,1,"SA01-Library-5-5"
"12",77500001,7.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",78000001,78500000,2,2,1,1,"SA01-Library-5-5"
"12",78500001,7.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",79000001,79500000,2,2,1,1,"SA01-Library-5-5"
"12",79500001,8e+07,2,2,1,1,"SA01-Library-5-5"
"12",80000001,80500000,2,2,1,1,"SA01-Library-5-5"
"12",80500001,8.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",81000001,81500000,2,2,1,1,"SA01-Library-5-5"
"12",81500001,8.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",82000001,82500000,2,2,1,1,"SA01-Library-5-5"
"12",82500001,8.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",83000001,83500000,2,2,1,1,"SA01-Library-5-5"
"12",83500001,8.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",84000001,84500000,2,2,1,1,"SA01-Library-5-5"
"12",84500001,8.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",85000001,85500000,2,2,1,1,"SA01-Library-5-5"
"12",85500001,8.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",86000001,86500000,2,2,1,1,"SA01-Library-5-5"
"12",86500001,8.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",87000001,87500000,2,2,1,1,"SA01-Library-5-5"
"12",87500001,8.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",88000001,88500000,2,2,1,1,"SA01-Library-5-5"
"12",88500001,8.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",89000001,89500000,2,2,1,1,"SA01-Library-5-5"
"12",89500001,9e+07,2,2,1,1,"SA01-Library-5-5"
"12",90000001,90500000,2,2,1,1,"SA01-Library-5-5"
"12",90500001,9.1e+07,2,2,1,1,"SA01-Library-5-5"
"12",91000001,91500000,2,2,1,1,"SA01-Library-5-5"
"12",91500001,9.2e+07,2,2,1,1,"SA01-Library-5-5"
"12",92000001,92500000,2,2,1,1,"SA01-Library-5-5"
"12",92500001,9.3e+07,2,2,1,1,"SA01-Library-5-5"
"12",93000001,93500000,2,2,1,1,"SA01-Library-5-5"
"12",93500001,9.4e+07,2,2,1,1,"SA01-Library-5-5"
"12",94000001,94500000,2,2,1,1,"SA01-Library-5-5"
"12",94500001,9.5e+07,2,2,1,1,"SA01-Library-5-5"
"12",95000001,95500000,2,2,1,1,"SA01-Library-5-5"
"12",95500001,9.6e+07,2,2,1,1,"SA01-Library-5-5"
"12",96000001,96500000,2,2,1,1,"SA01-Library-5-5"
"12",96500001,9.7e+07,2,2,1,1,"SA01-Library-5-5"
"12",97000001,97500000,2,2,1,1,"SA01-Library-5-5"
"12",97500001,9.8e+07,2,2,1,1,"SA01-Library-5-5"
"12",98000001,98500000,2,2,1,1,"SA01-Library-5-5"
"12",98500001,9.9e+07,2,2,1,1,"SA01-Library-5-5"
"12",99000001,99500000,2,2,1,1,"SA01-Library-5-5"
"12",99500001,1e+08,2,2,1,1,"SA01-Library-5-5"
"12",100000001,100500000,2,2,1,1,"SA01-Library-5-5"
"12",100500001,1.01e+08,2,2,1,1,"SA01-Library-5-5"
"12",101000001,101500000,2,2,1,1,"SA01-Library-5-5"
"12",101500001,1.02e+08,2,2,1,1,"SA01-Library-5-5"
"12",102000001,102500000,2,2,1,1,"SA01-Library-5-5"
"12",102500001,1.03e+08,2,2,1,1,"SA01-Library-5-5"
"12",103000001,103500000,2,2,1,1,"SA01-Library-5-5"
"12",103500001,1.04e+08,2,2,1,1,"SA01-Library-5-5"
"12",104000001,104500000,2,2,1,1,"SA01-Library-5-5"
"12",104500001,1.05e+08,2,2,1,1,"SA01-Library-5-5"
"12",105000001,105500000,2,2,1,1,"SA01-Library-5-5"
"12",105500001,1.06e+08,2,2,1,1,"SA01-Library-5-5"
"12",106000001,106500000,2,2,1,1,"SA01-Library-5-5"
"12",106500001,1.07e+08,2,2,1,1,"SA01-Library-5-5"
"12",107000001,107500000,2,2,1,1,"SA01-Library-5-5"
"12",107500001,1.08e+08,2,2,1,1,"SA01-Library-5-5"
"12",108000001,108500000,2,2,1,1,"SA01-Library-5-5"
"12",108500001,1.09e+08,2,2,1,1,"SA01-Library-5-5"
"12",109000001,109500000,2,2,1,1,"SA01-Library-5-5"
"12",109500001,1.1e+08,2,2,1,1,"SA01-Library-5-5"
"12",110000001,110500000,2,2,1,1,"SA01-Library-5-5"
"12",110500001,1.11e+08,2,2,1,1,"SA01-Library-5-5"
"12",111000001,111500000,2,2,1,1,"SA01-Library-5-5"
"12",111500001,1.12e+08,2,2,1,1,"SA01-Library-5-5"
"12",112000001,112500000,2,2,1,1,"SA01-Library-5-5"
"12",112500001,1.13e+08,2,2,1,1,"SA01-Library-5-5"
"12",113000001,113500000,2,2,1,1,"SA01-Library-5-5"
"12",113500001,1.14e+08,2,2,1,1,"SA01-Library-5-5"
"12",114000001,114500000,2,2,1,1,"SA01-Library-5-5"
"12",114500001,1.15e+08,2,2,1,1,"SA01-Library-5-5"
"12",115000001,115500000,2,2,1,1,"SA01-Library-5-5"
"12",115500001,1.16e+08,2,2,1,1,"SA01-Library-5-5"
"12",116000001,116500000,2,2,1,1,"SA01-Library-5-5"
"12",116500001,1.17e+08,2,2,1,1,"SA01-Library-5-5"
"12",117000001,117500000,2,2,1,1,"SA01-Library-5-5"
"12",117500001,1.18e+08,2,2,1,1,"SA01-Library-5-5"
"12",118000001,118500000,2,2,1,1,"SA01-Library-5-5"
"12",118500001,1.19e+08,2,2,1,1,"SA01-Library-5-5"
"12",119000001,119500000,2,2,1,1,"SA01-Library-5-5"
"12",119500001,1.2e+08,2,2,1,1,"SA01-Library-5-5"
"12",120000001,120500000,2,2,1,1,"SA01-Library-5-5"
"12",120500001,1.21e+08,2,2,1,1,"SA01-Library-5-5"
"12",121000001,121500000,2,2,1,1,"SA01-Library-5-5"
"12",121500001,1.22e+08,2,2,1,1,"SA01-Library-5-5"
"12",122000001,122500000,2,2,1,1,"SA01-Library-5-5"
"12",122500001,1.23e+08,2,2,1,1,"SA01-Library-5-5"
"12",123000001,123500000,2,2,1,1,"SA01-Library-5-5"
"12",123500001,1.24e+08,2,2,1,1,"SA01-Library-5-5"
"12",124000001,124500000,2,2,1,1,"SA01-Library-5-5"
"12",124500001,1.25e+08,2,2,1,1,"SA01-Library-5-5"
"12",125000001,125500000,2,2,1,1,"SA01-Library-5-5"
"12",125500001,1.26e+08,2,2,1,1,"SA01-Library-5-5"
"12",126000001,126500000,2,2,1,1,"SA01-Library-5-5"
"12",126500001,1.27e+08,2,2,1,1,"SA01-Library-5-5"
"12",127000001,127500000,2,2,1,1,"SA01-Library-5-5"
"12",127500001,1.28e+08,2,2,1,1,"SA01-Library-5-5"
"12",128000001,128500000,2,2,1,1,"SA01-Library-5-5"
"12",128500001,1.29e+08,2,2,1,1,"SA01-Library-5-5"
"12",129000001,129500000,2,2,1,1,"SA01-Library-5-5"
"12",129500001,1.3e+08,2,2,1,1,"SA01-Library-5-5"
"12",130000001,130500000,2,2,1,1,"SA01-Library-5-5"
"12",130500001,1.31e+08,2,2,1,1,"SA01-Library-5-5"
"12",131000001,131500000,2,2,1,1,"SA01-Library-5-5"
"12",131500001,1.32e+08,2,2,1,1,"SA01-Library-5-5"
"12",132000001,132500000,2,2,1,1,"SA01-Library-5-5"
"12",132500001,1.33e+08,2,2,1,1,"SA01-Library-5-5"
"12",133000001,133500000,2,2,1,1,"SA01-Library-5-5"
"13",1,5e+05,2,2,1,1,"SA01-Library-5-5"
"13",500001,1e+06,2,2,1,1,"SA01-Library-5-5"
