"chr","start","end","gc","map"
"2",186000001,186500000,0.344284,0.991725
"2",186500001,187000000,0.347396,0.987345
"2",187000001,187500000,0.367196,0.99213
"2",187500001,188000000,0.37073,0.997455
"2",188000001,188500000,0.350358,0.995272
"2",188500001,189000000,0.360102,0.993171
"2",189000001,189500000,0.355974,0.999488
"2",189500001,190000000,0.34926,0.990656
"2",190000001,190500000,0.36796,0.99836
"2",190500001,191000000,0.373348,0.997339
"2",191000001,191500000,0.395198,0.996578
"2",191500001,192000000,0.386936,0.998727
"2",192000001,192500000,0.39946,0.998077
"2",192500001,193000000,0.37747,0.99209
"2",193000001,193500000,0.352594,0.989774
"2",193500001,194000000,0.340012,0.991236
"2",194000001,194500000,0.341428,0.988842
"2",194500001,195000000,0.339386,0.992265
"2",195000001,195500000,0.339114,0.994033
"2",195500001,196000000,0.346414,0.989876
"2",196000001,196500000,0.378766,0.987806
"2",196500001,197000000,0.375002,0.996319
"2",197000001,197500000,0.391036,0.994826
"2",197500001,198000000,0.38252,0.985171
"2",198000001,198500000,0.416606,0.997018
"2",198500001,199000000,0.380018,0.980005
"2",199000001,199500000,0.368832,0.994162
"2",199500001,200000000,0.358118,0.998432
"2",200000001,200500000,0.393116,0.997749
"2",200500001,201000000,0.39192,0.999537
"2",201000001,201500000,0.399258,0.995816
"2",201500001,202000000,0.416778,0.99561
"2",202000001,202500000,0.4026,0.989031
"2",202500001,203000000,0.42482,0.998584
"2",203000001,203500000,0.424208,0.996974
"2",203500001,204000000,0.391692,0.998515
"2",204000001,204500000,0.4028,0.998793
"2",204500001,205000000,0.40629,0.999163
"2",205000001,205500000,0.399108,0.997128
"2",205500001,206000000,0.365814,0.987628
"2",206000001,206500000,0.38627,0.996461
"2",206500001,207000000,0.435302,0.999535
"2",207000001,207500000,0.402974,0.993192
"2",207500001,208000000,0.397394,0.988211
"2",208000001,208500000,0.406118,0.99684
"2",208500001,209000000,0.425486,0.998573
"2",209000001,209500000,0.391152,0.997913
"2",209500001,210000000,0.366204,0.977796
"2",210000001,210500000,0.363676,0.989966
"2",210500001,211000000,0.371028,0.995372
"2",211000001,211500000,0.371302,0.996795
"2",211500001,212000000,0.35791,0.993253
"2",212000001,212500000,0.360036,0.993729
"2",212500001,213000000,0.347474,0.993616
"2",213000001,213500000,0.343784,0.99908
"2",213500001,214000000,0.36633,0.996223
"2",214000001,214500000,0.361614,0.986624
"2",214500001,215000000,0.359406,0.995857
"2",215000001,215500000,0.363696,0.996467
"2",215500001,216000000,0.37659,0.992306
"2",216000001,216500000,0.394844,0.995818
"2",216500001,217000000,0.408958,0.998471
"2",217000001,217500000,0.437274,0.99373
"2",217500001,218000000,0.446616,0.999478
"2",218000001,218500000,0.409922,0.998844
"2",218500001,219000000,0.484646,0.998344
"2",219000001,219500000,0.46276,0.999206
"2",219500001,220000000,0.47834,0.998186
"2",220000001,220500000,0.518068,0.999666
"2",220500001,221000000,0.426718,0.992094
"2",221000001,221500000,0.389504,0.998092
"2",221500001,222000000,0.3839,0.999067
"2",222000001,222500000,0.388168,0.998378
"2",222500001,223000000,0.387814,0.994057
"2",223000001,223500000,0.400102,0.989589
"2",223500001,224000000,0.411066,0.995434
"2",224000001,224500000,0.38601,0.997866
"2",224500001,225000000,0.421944,0.999138
"2",225000001,225500000,0.40379,0.998856
"2",225500001,226000000,0.395344,0.998288
"2",226000001,226500000,0.372978,0.995191
"2",226500001,227000000,0.365844,0.992722
"2",227000001,227500000,0.379154,0.996467
"2",227500001,228000000,0.404684,0.995323
"2",228000001,228500000,0.401392,0.998491
"2",228500001,229000000,0.405832,0.995924
"2",229000001,229500000,0.374426,0.985403
"2",229500001,230000000,0.380618,0.989301
"2",230000001,230500000,0.402806,0.999015
"2",230500001,231000000,0.410804,0.999056
"2",231000001,231500000,0.412238,0.991425
"2",231500001,232000000,0.450606,0.998976
"2",232000001,232500000,0.472306,0.997707
"2",232500001,233000000,0.451746,0.987469
"2",233000001,233500000,0.489544,0.977226
"2",233500001,234000000,0.456464,0.998955
"2",234500001,235000000,0.42694,0.996501
"2",235000001,235500000,0.440006,0.998059
"2",235500001,236000000,0.454484,0.986805
"2",236000001,236500000,0.452904,0.998037
"2",236500001,237000000,0.468048,0.999735
"2",237000001,237500000,0.454334,0.988684
"2",237500001,238000000,0.456064,0.99936
"2",238000001,238500000,0.456308,0.99531
"2",238500001,239000000,0.460522,0.998006
"2",239000001,239500000,0.498804,0.997905
"2",240000001,240500000,0.50773,0.996794
"2",241000001,241500000,0.506336,0.995375
"2",241500001,242000000,0.556516,0.993118
"2",242000001,242500000,0.486828,0.99769
"2",242500001,243000000,0.528912,0.989473
"20",500001,1000000,0.484514,0.999649
"20",1000001,1500000,0.444274,0.996523
"20",1500001,2000000,0.45031,0.991029
"20",2000001,2500000,0.445346,0.997755
"20",2500001,3000000,0.454596,0.995527
"20",3000001,3500000,0.467774,0.994316
"20",3500001,4000000,0.46873,0.998791
"20",4000001,4500000,0.4493,0.989116
"20",4500001,5000000,0.441066,0.999509
"20",5000001,5500000,0.436744,0.990848
"20",5500001,6000000,0.428258,0.998203
"20",6000001,6500000,0.399684,0.991445
"20",6500001,7000000,0.388868,0.997758
"20",7000001,7500000,0.367878,0.988214
"20",7500001,8000000,0.371932,0.997471
"20",8000001,8500000,0.375436,0.99519
"20",8500001,9000000,0.387286,0.99152
"20",9000001,9500000,0.396678,0.998665
"20",9500001,10000000,0.387276,0.993609
"20",10000001,10500000,0.39952,0.998793
"20",10500001,11000000,0.408626,0.999736
"20",11000001,11500000,0.378802,0.999659
"20",11500001,12000000,0.390296,0.990937
"20",12000001,12500000,0.386798,0.988212
"20",12500001,13000000,0.387526,0.981333
"20",13000001,13500000,0.398846,0.99783
"20",13500001,14000000,0.39585,0.998852
"20",14000001,14500000,0.368616,0.995601
"20",14500001,15000000,0.376372,0.998838
"20",15000001,15500000,0.382682,0.995472
"20",15500001,16000000,0.388742,0.998329
"20",16000001,16500000,0.406366,0.998199
"20",16500001,17000000,0.407028,0.995961
"20",17000001,17500000,0.409412,0.996253
"20",17500001,18000000,0.46711,0.999054
"20",18000001,18500000,0.423822,0.996203
"20",18500001,19000000,0.428524,0.983718
"20",19000001,19500000,0.424484,0.991709
"20",19500001,20000000,0.443168,0.997379
"20",20000001,20500000,0.418282,0.996855
"20",20500001,21000000,0.417536,0.999948
"20",21000001,21500000,0.412942,0.997361
"20",21500001,22000000,0.414938,0.987106
"20",22000001,22500000,0.398468,0.995762
"20",22500001,23000000,0.42901,0.997926
"20",23000001,23500000,0.457032,0.985626
"20",23500001,24000000,0.444838,0.986645
"20",24000001,24500000,0.432752,0.998995
"20",24500001,25000000,0.47158,0.995122
"20",25000001,25500000,0.4777,0.99451
"20",25500001,26000000,0.428434,0.990279
"20",30000001,30500000,0.476644,0.997783
"20",30500001,31000000,0.468072,0.997035
"20",31000001,31500000,0.50572,0.997118
"20",31500001,32000000,0.480854,0.998213
"20",32000001,32500000,0.474442,0.99669
"20",32500001,33000000,0.451462,0.99294
"20",33000001,33500000,0.43904,0.99818
"20",33500001,34000000,0.45845,0.996871
"20",34000001,34500000,0.458276,0.99989
"20",35000001,35500000,0.492716,0.998943
"20",35500001,36000000,0.459794,0.996515
"20",36000001,36500000,0.462316,0.999377
"20",36500001,37000000,0.474632,0.999324
"20",37000001,37500000,0.456556,0.997936
"20",37500001,38000000,0.44548,0.994553
"20",38000001,38500000,0.399474,0.9875
"20",38500001,39000000,0.392482,0.996409
"20",39000001,39500000,0.441888,0.994458
"20",39500001,40000000,0.445002,0.996241
"20",40000001,40500000,0.422982,0.996426
"20",40500001,41000000,0.427556,0.994237
"20",41000001,41500000,0.415124,0.993357
"20",41500001,42000000,0.43984,0.996552
"20",42000001,42500000,0.461904,0.990134
"20",42500001,43000000,0.468046,0.998266
"20",43000001,43500000,0.469296,0.999264
"20",43500001,44000000,0.429058,0.999067
"20",44000001,44500000,0.436784,0.995484
"20",44500001,45000000,0.503956,0.999818
"20",45000001,45500000,0.442312,0.999425
"20",45500001,46000000,0.457252,0.99958
"20",46000001,46500000,0.463466,0.996992
"20",46500001,47000000,0.470926,0.999789
"20",47000001,47500000,0.490984,0.996263
"20",47500001,48000000,0.448652,0.998079
"20",48000001,48500000,0.46199,0.999635
"20",48500001,49000000,0.507052,0.998782
"20",49000001,49500000,0.482302,0.999788
"20",49500001,50000000,0.459008,0.999883
"20",50000001,50500000,0.471472,0.999785
"20",50500001,51000000,0.42895,0.999048
"20",51000001,51500000,0.400804,0.999412
"20",51500001,52000000,0.41535,0.999814
"20",52000001,52500000,0.43852,0.982889
"20",52500001,53000000,0.407578,0.996797
"20",53000001,53500000,0.391808,0.992684
"20",53500001,54000000,0.374664,0.99424
"20",54000001,54500000,0.381076,0.985923
"20",54500001,55000000,0.419092,0.994746
"20",55000001,55500000,0.471684,0.999596
"20",55500001,56000000,0.486912,0.999471
"20",56000001,56500000,0.494938,0.999954
"20",56500001,57000000,0.454824,0.999603
"20",57000001,57500000,0.47701,0.998558
"20",57500001,58000000,0.455532,0.998818
"20",58000001,58500000,0.448382,0.99535
"20",58500001,59000000,0.43632,0.997337
"20",59000001,59500000,0.422272,0.994961
"20",59500001,60000000,0.4765,0.99718
"20",60000001,60500000,0.520832,0.998077
"20",60500001,61000000,0.556736,0.994707
"20",61500001,62000000,0.560744,0.997661
"20",62000001,62500000,0.57897,0.995433
"21",14500001,15000000,0.37331,0.953467
"21",15000001,15500000,0.42774,0.833917
"21",15500001,16000000,0.362074,0.994361
"21",16000001,16500000,0.371336,0.989759
"21",16500001,17000000,0.38064,0.996688
"21",17000001,17500000,0.361484,0.9969
"21",17500001,18000000,0.354022,0.995012
"21",18000001,18500000,0.360378,0.994945
"21",18500001,19000000,0.39477,0.984639
"21",19000001,19500000,0.390388,0.995391
"21",19500001,20000000,0.352752,0.996225
"21",20000001,20500000,0.355744,0.990194
"21",20500001,21000000,0.348108,0.9985
"21",21000001,21500000,0.3482,0.996011
"21",21500001,22000000,0.349954,0.997275
"21",22000001,22500000,0.35707,0.999519
"21",22500001,23000000,0.340268,0.998747
"21",23000001,23500000,0.354,0.997923
"21",23500001,24000000,0.34811,0.999284
"21",24000001,24500000,0.34772,0.995258
"21",24500001,25000000,0.341564,0.998692
"21",25000001,25500000,0.364514,0.998862
"21",25500001,26000000,0.346154,0.998883
"21",26000001,26500000,0.35774,0.998228
"21",26500001,27000000,0.372488,0.999487
"21",27000001,27500000,0.398722,0.9936
"21",27500001,28000000,0.386778,0.998922
"21",28000001,28500000,0.37797,0.998819
"21",28500001,29000000,0.359762,0.995525
"21",29000001,29500000,0.361142,0.994894
"21",29500001,30000000,0.369398,0.998888
"21",30000001,30500000,0.394438,0.996113
"21",30500001,31000000,0.396486,0.995681
"21",31000001,31500000,0.374418,0.999504
"21",31500001,32000000,0.367022,0.999122
"21",32000001,32500000,0.3866,0.995897
"21",32500001,33000000,0.441472,0.999592
"21",33500001,34000000,0.448656,0.996321
"21",34000001,34500000,0.426172,0.99967
"21",34500001,35000000,0.436404,0.998144
"21",35000001,35500000,0.425496,0.994856
"21",35500001,36000000,0.44105,0.999485
"21",36000001,36500000,0.434526,0.998792
"21",36500001,37000000,0.403358,0.992428
"21",37000001,37500000,0.42576,0.998305
"21",37500001,38000000,0.462804,0.997921
"21",38000001,38500000,0.447764,0.998549
"21",38500001,39000000,0.41425,0.997679
"21",39000001,39500000,0.427902,0.997612
"21",39500001,40000000,0.41764,0.99783
"21",40500001,41000000,0.416792,0.998388
"21",41000001,41500000,0.434296,0.990152
"21",41500001,42000000,0.40345,0.997574
"21",42000001,42500000,0.418318,0.996102
"21",43500001,44000000,0.495594,0.999781
"21",45000001,45500000,0.501026,0.998914
"21",45500001,46000000,0.547746,0.997123
"21",46000001,46500000,0.522156,0.998046
"21",46500001,47000000,0.526496,0.997959
"21",47000001,47500000,0.493848,0.995261
"21",47500001,48000000,0.502508,0.99729
"22",17000001,17500000,0.414688,0.977438
"22",17500001,18000000,0.46403,0.996083
"22",18000001,18500000,0.481428,0.997704
"22",18500001,19000000,0.475118,0.854243
"22",19500001,20000000,0.529682,0.9996
"22",20000001,20500000,0.552738,0.892466
"22",21000001,21500000,0.49303,0.983323
"22",21500001,22000000,0.503226,0.811181
"22",22000001,22500000,0.473258,0.995916
"22",22500001,23000000,0.451462,0.975029
"22",23000001,23500000,0.47874,0.996269
"22",23500001,24000000,0.50672,0.989079
"22",24000001,24500000,0.500538,0.988464
"22",24500001,25000000,0.489962,0.988669
"22",25000001,25500000,0.475618,0.952194
"22",25500001,26000000,0.467792,0.987804
"22",26000001,26500000,0.442972,0.998162
"22",26500001,27000000,0.45289,0.998998
"22",27000001,27500000,0.459642,0.998184
"22",27500001,28000000,0.46782,0.99999
"22",28000001,28500000,0.46286,0.959422
"22",28500001,29000000,0.384274,0.992185
"22",29000001,29500000,0.444396,0.989309
"22",29500001,30000000,0.491826,0.997374
"22",30000001,30500000,0.45554,0.998319
"22",30500001,31000000,0.493536,0.999194
"22",31000001,31500000,0.480442,0.996181
"22",31500001,32000000,0.465338,0.997568
"22",32000001,32500000,0.462672,0.999959
"22",32500001,33000000,0.447366,0.993344
"22",33000001,33500000,0.454928,0.966301
"22",33500001,34000000,0.43172,0.999971
"22",34000001,34500000,0.437224,0.999955
"22",34500001,35000000,0.40289,0.99417
"22",35000001,35500000,0.431056,0.991387
"22",35500001,36000000,0.488374,0.999301
"22",36000001,36500000,0.421666,0.996267
"22",36500001,37000000,0.495732,0.997346
"22",37000001,37500000,0.494848,0.999622
"22",37500001,38000000,0.540168,0.999678
"22",38000001,38500000,0.534792,0.999142
"22",38500001,39000000,0.494898,0.994618
"22",39000001,39500000,0.502472,0.993106
"22",39500001,40000000,0.528064,0.99913
"22",40000001,40500000,0.459384,0.997459
"22",40500001,41000000,0.435826,0.996202
"22",41000001,41500000,0.448704,0.994793
"22",41500001,42000000,0.505244,0.998341
"22",42000001,42500000,0.4849,0.998552
"22",42500001,43000000,0.512986,0.978113
"22",43000001,43500000,0.50286,0.996924
"22",43500001,44000000,0.522984,0.999107
"22",44000001,44500000,0.4727,0.999657
"22",44500001,45000000,0.508556,0.99853
"22",45000001,45500000,0.523744,0.999703
"22",45500001,46000000,0.48578,0.99934
"22",46000001,46500000,0.494102,0.999326
"22",46500001,47000000,0.527886,0.999748
"22",47000001,47500000,0.504496,0.996196
"22",47500001,48000000,0.482266,0.998106
"22",48000001,48500000,0.44871,0.99975
"22",48500001,49000000,0.503342,0.997859
"22",49000001,49500000,0.51416,0.990567
"22",49500001,50000000,0.497378,0.997986
"22",50500001,51000000,0.55706,0.998442
"3",500001,1000000,0.365432,0.986388
"3",1000001,1500000,0.364236,0.995562
"3",1500001,2000000,0.36792,0.991634
"3",2000001,2500000,0.370548,0.994817
"3",2500001,3000000,0.383322,0.998363
"3",3000001,3500000,0.39591,0.997842
"3",3500001,4000000,0.392568,0.989354
"3",4000001,4500000,0.394482,0.978029
"3",4500001,5000000,0.42203,0.99231
"3",5000001,5500000,0.428796,0.997421
"3",5500001,6000000,0.386576,0.995449
"3",6000001,6500000,0.375358,0.993209
"3",6500001,7000000,0.371422,0.988901
"3",7000001,7500000,0.371576,0.999384
"3",7500001,8000000,0.39053,0.998855
"3",8000001,8500000,0.39965,0.992692
"3",8500001,9000000,0.436994,0.98888
"3",9000001,9500000,0.441038,0.999708
"3",9500001,10000000,0.480202,0.998808
"3",10000001,10500000,0.477302,0.995477
"3",10500001,11000000,0.476908,0.998664
"3",11000001,11500000,0.448996,0.998804
"3",11500001,12000000,0.447062,0.995495
"3",12000001,12500000,0.40715,0.992748
"3",12500001,13000000,0.478048,0.998707
"3",13000001,13500000,0.519652,0.999714
"3",13500001,14000000,0.499664,0.998694
"3",14000001,14500000,0.460528,0.993658
"3",14500001,15000000,0.480022,0.999271
"3",15000001,15500000,0.434308,0.990653
"3",15500001,16000000,0.403826,0.996996
"3",16000001,16500000,0.428062,0.998412
"3",16500001,17000000,0.401118,0.995363
"3",17000001,17500000,0.384084,0.992079
"3",17500001,18000000,0.381972,0.991991
"3",18000001,18500000,0.376708,0.995332
"3",18500001,19000000,0.37022,0.988171
"3",19000001,19500000,0.363354,0.984796
"3",19500001,20000000,0.384698,0.986913
"3",20000001,20500000,0.390184,0.994013
"3",20500001,21000000,0.366664,0.998968
"3",21000001,21500000,0.365466,0.990994
"3",21500001,22000000,0.36551,0.998978
"3",22000001,22500000,0.36072,0.980504
"3",22500001,23000000,0.374048,0.989907
"3",23000001,23500000,0.384688,0.993517
"3",23500001,24000000,0.41433,0.997864
"3",24000001,24500000,0.393708,0.987166
"3",24500001,25000000,0.376962,0.999362
"3",25000001,25500000,0.38569,0.998863
"3",25500001,26000000,0.389152,0.998446
"3",26000001,26500000,0.380562,0.978769
"3",26500001,27000000,0.381286,0.986192
"3",27000001,27500000,0.380752,0.994472
"3",27500001,28000000,0.407488,0.995487
"3",28000001,28500000,0.369736,0.992301
"3",28500001,29000000,0.37797,0.995533
"3",29000001,29500000,0.367014,0.994026
"3",29500001,30000000,0.36096,0.998611
"3",30000001,30500000,0.373194,0.991245
"3",30500001,31000000,0.387774,0.999392
"3",31000001,31500000,0.396596,0.999606
"3",31500001,32000000,0.406798,0.998923
"3",32000001,32500000,0.43281,0.996509
"3",32500001,33000000,0.432228,0.99877
"3",33000001,33500000,0.4171,0.998872
"3",33500001,34000000,0.38578,0.995466
"3",34000001,34500000,0.398104,0.991823
"3",34500001,35000000,0.369822,0.990212
"3",35000001,35500000,0.358848,0.993183
"3",35500001,36000000,0.363034,0.994628
"3",36000001,36500000,0.37574,0.991251
"3",36500001,37000000,0.412454,0.997845
"3",37000001,37500000,0.406012,0.99906
"3",37500001,38000000,0.439738,0.996841
"3",38000001,38500000,0.455172,0.991859
"3",38500001,39000000,0.438452,0.995553
"3",39000001,39500000,0.440738,0.996536
"3",39500001,40000000,0.392088,0.991794
"3",40000001,40500000,0.411242,0.987564
"3",40500001,41000000,0.41847,0.991565
"3",41000001,41500000,0.41226,0.996407
"3",41500001,42000000,0.389124,0.98539
"3",42000001,42500000,0.44072,0.994083
"3",42500001,43000000,0.453982,0.995305
"3",43000001,43500000,0.43091,0.99124
"3",43500001,44000000,0.417262,0.989302
"3",44000001,44500000,0.418344,0.999349
"3",44500001,45000000,0.432856,0.997143
"3",45000001,45500000,0.44618,0.999387
"3",45500001,46000000,0.44233,0.999368
"3",46000001,46500000,0.42929,0.993565
"3",46500001,47000000,0.47544,0.985794
"3",47000001,47500000,0.459492,0.997785
"3",47500001,48000000,0.449316,0.998664
"3",48000001,48500000,0.458188,0.993434
"3",48500001,49000000,0.495128,0.996858
"3",49000001,49500000,0.492542,0.999091
"3",49500001,50000000,0.50222,0.99929
"3",50000001,50500000,0.526922,0.997863
"3",50500001,51000000,0.455024,0.99547
"3",51000001,51500000,0.414876,0.98808
"3",51500001,52000000,0.457932,0.998459
"3",52000001,52500000,0.532868,0.99993
"3",52500001,53000000,0.464296,0.998983
"3",53000001,53500000,0.457174,0.991424
"3",53500001,54000000,0.43963,0.994899
"3",54000001,54500000,0.425316,0.986788
"3",54500001,55000000,0.425646,0.996787
"3",55000001,55500000,0.408388,0.989477
"3",55500001,56000000,0.422666,0.998223
"3",56000001,56500000,0.394804,0.998627
"3",56500001,57000000,0.413682,0.996062
"3",57000001,57500000,0.417614,0.994185
"3",57500001,58000000,0.417552,0.997509
"3",58000001,58500000,0.452912,0.99951
"3",58500001,59000000,0.424038,0.975237
"3",59000001,59500000,0.394108,0.995177
"3",59500001,60000000,0.406528,0.99885
"3",61000001,61500000,0.393786,0.993644
"3",61500001,62000000,0.409708,0.99915
"3",62000001,62500000,0.404936,0.999915
"3",62500001,63000000,0.397432,0.99401
"3",63000001,63500000,0.38795,0.978183
"3",63500001,64000000,0.398072,0.989614
"3",64000001,64500000,0.415912,0.998863
"3",64500001,65000000,0.398782,0.996979
"3",65000001,65500000,0.396866,0.992233
"3",65500001,66000000,0.403602,0.996257
"3",66500001,67000000,0.410906,0.996673
"3",67000001,67500000,0.387824,0.991947
"3",67500001,68000000,0.387046,0.996645
"3",68000001,68500000,0.380412,0.995801
"3",68500001,69000000,0.391508,0.997083
"3",69000001,69500000,0.406638,0.998571
"3",69500001,70000000,0.395464,0.997056
"3",70000001,70500000,0.374632,0.992058
"3",70500001,71000000,0.379226,0.996315
"3",71000001,71500000,0.409166,0.999788
"3",71500001,72000000,0.420794,0.999362
"3",72000001,72500000,0.448076,0.999459
"3",72500001,73000000,0.43659,0.997513
"3",73000001,73500000,0.42006,0.997668
"3",73500001,74000000,0.398012,0.998482
"3",74000001,74500000,0.373424,0.997017
"3",74500001,75000000,0.36704,0.99208
"3",75000001,75500000,0.403692,0.983546
"3",75500001,76000000,0.415376,0.992602
"3",76000001,76500000,0.354898,0.996087
"3",76500001,77000000,0.357132,0.997418
"3",77000001,77500000,0.361626,0.997784
"3",77500001,78000000,0.359102,0.989981
"3",78000001,78500000,0.363436,0.997973
"3",78500001,79000000,0.360828,0.991625
"3",79000001,79500000,0.351914,0.990449
"3",79500001,80000000,0.348856,0.996861
"3",80000001,80500000,0.347594,0.998068
"3",80500001,81000000,0.347248,0.989788
"3",81000001,81500000,0.359586,0.988755
"3",81500001,82000000,0.360698,0.9954
"3",82000001,82500000,0.357106,0.98925
"3",82500001,83000000,0.350428,0.996501
"3",83000001,83500000,0.33737,0.996839
"3",83500001,84000000,0.341036,0.995736
"3",84000001,84500000,0.340478,0.997197
"3",84500001,85000000,0.353842,0.996803
"3",85000001,85500000,0.339362,0.99495
"3",85500001,86000000,0.341502,0.996976
"3",86000001,86500000,0.349794,0.994842
"3",86500001,87000000,0.354218,0.998679
"3",87000001,87500000,0.361986,0.995801
"3",87500001,88000000,0.360848,0.99255
"3",88000001,88500000,0.36677,0.997684
"3",88500001,89000000,0.35183,0.987005
"3",89000001,89500000,0.347586,0.992098
"3",89500001,90000000,0.358242,0.97732
"3",90000001,90500000,0.367082,0.974537
"3",94000001,94500000,0.362448,0.995643
"3",94500001,95000000,0.344982,0.993526
"3",95000001,95500000,0.345712,0.996167
"3",95500001,96000000,0.342878,0.993551
"3",96000001,96500000,0.35637,0.997189
"3",96500001,97000000,0.352902,0.996898
"3",97000001,97500000,0.355672,0.992226
"3",97500001,98000000,0.372136,0.993612
"3",98000001,98500000,0.379522,0.99523
"3",98500001,99000000,0.376322,0.991202
"3",99000001,99500000,0.376336,0.990495
"3",99500001,100000000,0.39247,0.99893
"3",100000001,100500000,0.390788,0.990159
"3",100500001,101000000,0.376628,0.995384
"3",101000001,101500000,0.398706,0.989414
"3",101500001,102000000,0.38568,0.993844
"3",102000001,102500000,0.366256,0.99691
"3",102500001,103000000,0.351582,0.98627
"3",103000001,103500000,0.346102,0.98839
"3",103500001,104000000,0.34424,0.999075
"3",104000001,104500000,0.3525,0.998726
"3",104500001,105000000,0.354818,0.999928
"3",105000001,105500000,0.359826,0.988687
"3",105500001,106000000,0.366878,0.995362
"3",106000001,106500000,0.363242,0.994328
"3",106500001,107000000,0.377976,0.987822
"3",107000001,107500000,0.37655,0.993213
"3",107500001,108000000,0.397232,0.990789
"3",108000001,108500000,0.37941,0.987156
"3",108500001,109000000,0.38337,0.988504
"3",109000001,109500000,0.393178,0.992027
"3",109500001,110000000,0.354994,0.992352
"3",110000001,110500000,0.363074,0.990869
"3",110500001,111000000,0.368502,0.9907
"3",111000001,111500000,0.385312,0.987578
"3",111500001,112000000,0.389026,0.993642
"3",112000001,112500000,0.38811,0.991114
"3",112500001,113000000,0.403862,0.985719
"3",113000001,113500000,0.39366,0.995614
"3",113500001,114000000,0.401218,0.99525
"3",114000001,114500000,0.37449,0.995765
"3",114500001,115000000,0.35595,0.998723
"3",115000001,115500000,0.382688,0.993363
"3",115500001,116000000,0.378056,0.993562
"3",116000001,116500000,0.371324,0.985362
"3",116500001,117000000,0.36906,0.99681
"3",117000001,117500000,0.370662,0.997771
"3",117500001,118000000,0.36139,0.9962
"3",118000001,118500000,0.377142,0.998122
"3",118500001,119000000,0.395794,0.980168
"3",119000001,119500000,0.41701,0.999135
"3",119500001,120000000,0.395754,0.998781
"3",120000001,120500000,0.408626,0.982452
"3",120500001,121000000,0.366002,0.989624
"3",121000001,121500000,0.393114,0.99309
"3",121500001,122000000,0.394314,0.985324
"3",122000001,122500000,0.40358,0.99564
"3",122500001,123000000,0.440186,0.998725
"3",123000001,123500000,0.470262,0.998789
"3",123500001,124000000,0.420278,0.997189
"3",124000001,124500000,0.430176,0.997182
"3",124500001,125000000,0.440476,0.995414
"3",125000001,125500000,0.419002,0.996759
"3",125500001,126000000,0.454996,0.991377
"3",126000001,126500000,0.476696,0.989465
"3",126500001,127000000,0.495514,0.995942
"3",127000001,127500000,0.489398,0.995711
"3",127500001,128000000,0.441956,0.999789
"3",128000001,128500000,0.497386,0.999788
"3",128500001,129000000,0.478334,0.993175
"3",129000001,129500000,0.481112,0.995562
"3",129500001,130000000,0.440536,0.988912
"3",130000001,130500000,0.385144,0.989175
"3",130500001,131000000,0.38432,0.990904
"3",131000001,131500000,0.394732,0.989897
"3",131500001,132000000,0.388984,0.991858
"3",132000001,132500000,0.3818,0.987675
"3",132500001,133000000,0.395152,0.97749
"3",133000001,133500000,0.42677,0.992977
"3",133500001,134000000,0.439662,0.99812
"3",134000001,134500000,0.439982,0.997574
"3",134500001,135000000,0.445518,0.987761
"3",135000001,135500000,0.40784,0.980473
"3",135500001,136000000,0.408998,0.992516
"3",136000001,136500000,0.394588,0.989425
"3",136500001,137000000,0.411506,0.983002
"3",137000001,137500000,0.3903,0.980475
"3",137500001,138000000,0.406608,0.996187
"3",138000001,138500000,0.42535,0.996836
"3",138500001,139000000,0.43642,0.994215
"3",139000001,139500000,0.427024,0.992712
"3",139500001,140000000,0.41902,0.997068
"3",140000001,140500000,0.420438,0.997003
"3",140500001,141000000,0.422812,0.997352
"3",141000001,141500000,0.41382,0.992118
"3",141500001,142000000,0.412104,0.998015
"3",142000001,142500000,0.376964,0.99261
"3",142500001,143000000,0.4088,0.997777
"3",143000001,143500000,0.391128,0.997554
"3",143500001,144000000,0.377046,0.998172
"3",144000001,144500000,0.354176,0.997844
"3",144500001,145000000,0.349338,0.994006
"3",145000001,145500000,0.348654,0.995272
"3",145500001,146000000,0.358694,0.98964
"3",146000001,146500000,0.365346,0.994667
"3",146500001,147000000,0.349638,0.994036
"3",147000001,147500000,0.368896,0.997536
"3",147500001,148000000,0.355994,0.998433
"3",148000001,148500000,0.361318,0.98622
"3",148500001,149000000,0.387646,0.997819
"3",149000001,149500000,0.405784,0.998729
"3",149500001,150000000,0.387546,0.997363
"3",150000001,150500000,0.394564,0.997478
"3",150500001,151000000,0.406582,0.993141
"3",151000001,151500000,0.374712,0.997297
"3",151500001,152000000,0.36545,0.997337
"3",152000001,152500000,0.364796,0.997096
"3",152500001,153000000,0.392406,0.994259
"3",153000001,153500000,0.368738,0.992775
"3",153500001,154000000,0.379188,0.991738
"3",154000001,154500000,0.364774,0.994991
"3",154500001,155000000,0.37793,0.985329
"3",155000001,155500000,0.394384,0.983003
"3",155500001,156000000,0.403496,0.993651
"3",156000001,156500000,0.399346,0.997782
"3",156500001,157000000,0.389634,0.995175
"3",157000001,157500000,0.386662,0.994321
"3",157500001,158000000,0.374944,0.986862
"3",158000001,158500000,0.376468,0.986091
"3",158500001,159000000,0.392588,0.985034
"3",159000001,159500000,0.387772,0.990951
"3",159500001,160000000,0.416374,0.998807
"3",160000001,160500000,0.38256,0.997362
"3",160500001,161000000,0.382788,0.9925
"3",161000001,161500000,0.373686,0.997228
"3",161500001,162000000,0.356528,0.997912
"3",162000001,162500000,0.35366,0.989191
"3",162500001,163000000,0.341272,0.988247
